records_set_(unless_noted_as_"nfl_championships",_"single_postseason"_or_"pro_football_history",_all_records_refer_only_to_super_bowls)#records_set_(unless_noted_as_"nfl_championships",_"single_postseason"_or_"pro_football_history",_all_records_refer_only_to_super_bowls).1#records_set_(unless_noted_as_"nfl_championships",_"single_postseason"_or_"pro_football_history",_all_records_refer_only_to_super_bowls).2
Most points, single season (regular season & playoffs)#206#Jason Myers
Most field goals made, game#5#Jason Myers
Most fair catches, game#6#Rashid Shaheed
Most Super Bowl appearances, team#12#New England
Most Super Bowl losses, team#6#New England
Most field goals, team, game#5#Seattle
Most teams played for by winning QB#5#Sam Darnold
Records tied#Records tied#Records tied
Most field goals attempted, game#5#Jason Myers
Fewest turnovers, game#0#Seattle
Fewest points, first half#0#New England
Fewest rushing touchdowns, game#0#New England
Fewest rushing touchdowns, game#0#Seattle
Fewest rushing touchdowns, combined both teams#0#<NA>
