rank#bib#name#nation#run_1#rank.1#run_2#rank.2#total#behind
<NA>#14#Federica Brignone#Italy#1:03.23#1#1:10.27#14#2:13.50#<NA>
<NA>#1#Thea Louise Stjernesund#Norway#1:03.97#4#1:10.15#11#2:14.12#+0.62
<NA>#2#Sara Hector#Sweden#1:03.97#4#1:10.15#11#2:14.12#+0.62
4.0#12#Lara Della Mea#Italy#1:04.42#15#1:09.75#4#2:14.17#+0.67
5.0#7#Julia Scheib#Austria#1:04.36#11#1:09.83#5#2:14.19#+0.69
6.0#21#Mina Fürst Holtmann#Norway#1:04.28#9#1:09.96#8#2:14.24#+0.74
7.0#13#Maryna Gąsienica-Daniel#Poland#1:04.39#13#1:09.86#7#2:14.25#+0.75
8.0#6#Alice Robinson#New Zealand#1:04.32#10#1:09.98#9#2:14.30#+0.80
9.0#16#Lena Dürr#Germany#1:03.57#2#1:10.74#24#2:14.31#+0.81
10.0#17#Sofia Goggia#Italy#1:03.69#3#1:10.68#23#2:14.37#+0.87
11.0#3#Mikaela Shiffrin#United States#1:04.25#7#1:10.17#13#2:14.42#+0.92
12.0#4#Camille Rast#Switzerland#1:04.37#12#1:10.12#10#2:14.49#+0.99
13.0#9#Valérie Grenier#Canada#1:04.26#8#1:10.32#16#2:14.58#+1.08
14.0#25#Asja Zenere#Italy#1:05.13#22#1:09.50#1#2:14.63#+1.13
15.0#5#Paula Moltzan#United States#1:04.39#14#1:10.38#17#2:14.77#+1.27
16.0#10#Lara Colturi#Albania#1:03.97#4#1:10.85#25#2:14.82#+1.32
17.0#8#Zrinka Ljutić#Croatia#1:05.34#24#1:09.67#3#2:15.01#+1.51
18.0#26#Nina Astner#Austria#1:04.47#16#1:10.61#21#2:15.08#+1.58
19.0#19#Emma Aicher#Germany#1:04.48#17#1:10.65#22#2:15.13#+1.63
20.0#11#Nina O'Brien#United States#1:05.81#29#1:09.50#1#2:15.31#+1.81
21.0#32#Hanna Aronsson Elfman#Sweden#1:05.50#27#1:09.85#6#2:15.35#+1.85
22.0#37#Doriane Escané#France#1:04.82#19#1:10.57#20#2:15.39#+1.89
23.0#27#Vanessa Kasper#Switzerland#1:05.34#23#1:10.48#19#2:15.82#+2.32
24.0#29#Sue Piller#Switzerland#1:05.56#28#1:10.29#15#2:15.85#+2.35
25.0#30#Madeleine Sylvester-Davik#Norway#1:05.49#26#1:10.43#18#2:15.92#+2.42
26.0#15#Britt Richardson#Canada#1:04.97#21#1:11.6#28#2:16.65#+3.15
27.0#24#Estelle Alphand#Sweden#1:06.02#30#1:11.37#26#2:17.39#+3.89
28.0#42#Justine Lamontagne#Canada#1:06.34#31#1:11.48#27#2:17.82#+4.32
29.0#33#Francesca Baruzzi Farriol#Argentina#1:06.83#36#1:12.32#29#2:19.15#+5.65
30.0#40#Gwyneth ten Raa#Luxembourg#1:06.60#34#1:12.85#30#2:19.45#+5.95
31.0#43#Caterina Sinigoi#Slovenia#1:07.10#38#1:13.36#31#2:20.46#+6.96
32.0#48#Elvedina Muzaferija#Bosnia and Herzegovina#1:06.83#36#1:13.84#32#2:20.67#+7.17
33.0#47#Madeleine Beck#Liechtenstein#1:07.08#37#1:13.87#34#2:20.95#+7.45
