name#grade#location#date_designated#grid_ref.[note_2]_geo-coordinates#entry_number_[note_3]#image#wikidata
Star Cottage#II#Bekesbourne Hill#10 June 1975#TR1893856147 51°15′45″N 1°08′12″E﻿ / ﻿51.262417°N 1.1367226°E#1085719#Upload Photo#Q26373988
Former Stables to Howletts (howletts Zoo Park)#II#Bekesbourne Lane, Howletts Zoo Park#14 March 1980#TR1959156779 51°16′04″N 1°08′47″E﻿ / ﻿51.26784°N 1.146455°E#1085720#Upload Photo#Q26373992
Garden Cottage (howletts Zoo Park)#II#Bekesbourne Lane, Howletts Zoo Park#30 January 1967#TR1954856442 51°15′53″N 1°08′44″E﻿ / ﻿51.264831°N 1.1456328°E#1111807#Upload Photo#Q26405602
Garden Wall and Gatepiers at Howletts (howletts Zoo Park)#II#Bekesbourne Lane, Howletts Zoo Park#14 March 1980#TR1954256407 51°15′52″N 1°08′44″E﻿ / ﻿51.264519°N 1.1455255°E#1336481#Upload Photo#Q26620970
Howletts (howletts Zoo Park)#II*#Bekesbourne Lane, Howletts Zoo Park#30 January 1967#TR1962356736 51°16′03″N 1°08′49″E﻿ / ﻿51.267442°N 1.1468865°E#1336480#Upload Photo#Q99671114
Howletts Farmhouse#II#Bekesbourne Lane, Howletts Farm#14 March 1980#TR1943556329 51°15′50″N 1°08′38″E﻿ / ﻿51.26386°N 1.1439464°E#1085721#Upload Photo#Q26373996
Barn at Hode Farm#II#Bekesbourne Road, Hode Farm#14 March 1980#TR1794855994 51°15′41″N 1°07′21″E﻿ / ﻿51.261422°N 1.1224622°E#1085580#Upload Photo#Q26373283
Hode Farmhouse#II#Bekesbourne Road, Hode Farm#30 January 1967#TR1795955941 51°15′39″N 1°07′21″E﻿ / ﻿51.260942°N 1.1225873°E#1372290#Upload Photo#Q26653420
The North East Lodge of the Demolished Mansion Bifrons#II#Bifrons Hill, Patrixbourne#29 September 1952#TR1876755419 51°15′21″N 1°08′02″E﻿ / ﻿51.255946°N 1.1338307°E#1085581#Upload Photo#Q26373288
Coldharbour Farmhouse#II#Coldharbour Lane, Coldharbour Farm#14 March 1980#TR2017653098 51°14′04″N 1°09′09″E﻿ / ﻿51.234566°N 1.1525646°E#1372102#Upload Photo#Q26653230
Keeper's Cottage#II#Keepers Hill, Patrixbourne#14 March 1980#TR1930754875 51°15′03″N 1°08′28″E﻿ / ﻿51.250855°N 1.141224°E#1039903#Upload Photo#Q26291698
Riverside Cottages#II#3 and 4, Old Palace Road, Bekesbourne#9 June 1976#TR1906855207 51°15′14″N 1°08′17″E﻿ / ﻿51.253927°N 1.1380078°E#1336482#Upload Photo#Q26620971
Bridge Over Ford Near Parish Church#II#Old Palace Road, Bekesbourne#14 March 1980#TR1941755536 51°15′24″N 1°08′36″E﻿ / ﻿51.256747°N 1.1432028°E#1111808#Upload Photo#Q26405603
Court Cottage Tudor Cottage#II#Old Palace Road, Bekesbourne#30 January 1967#TR1905155187 51°15′14″N 1°08′16″E﻿ / ﻿51.253754°N 1.1377524°E#1085723#Upload Photo#Q26374008
The Old Palace#II#Old Palace Road, Bekesbourne#14 March 1980#TR1935255550 51°15′25″N 1°08′32″E﻿ / ﻿51.256898°N 1.1422813°E#1085722#Upload Photo#Q26374002
Barton Cottage Crest Cottage#II#Patrixbourne Road, Patrixbourne#14 March 1980#TR1898555076 51°15′10″N 1°08′12″E﻿ / ﻿51.252783°N 1.1367402°E#1336592#Upload Photo#Q26621075
