representation#contestant#age#hometown#occupation
Acre#Jefferson da Silva Souza#33#Rio Branco, AC#Physical Education student
Agreste of Pernambuco#Daniel de Melo Carvalho#36#Bezerros, PE#Doctor
Amazonas#Rener Gomes da Costa#28#Manaus, AM#Lawyer
Bahia#Felipe Santana Silveira#29#Vitória da Conquista, BA#Lawyer
Brasília#David Eduardo Ambrósio#25#Fercal, DF#Fitness instructor
Ceará#Edmundo Neto#36#Fortaleza, CE#Civil servant
Espírito Santo#Pedro Henrique Balista Totola#28#Santa Teresa, ES#Dentist
European Valley#Márcio Felipe Fernandes Tomé#32#São João do Oriente, MG#Model and Coach
Greater Belém#Daniel Silveira Freire#39#Belém, PA#Businessman
Greater Curitiba#Eduardo Gamberty dos Santos Castillo#28#Manaus, AM#Model and Lawyer
Maranhão#Paulo Vinícius Silva Santos#36#Porto Franco, MA#Doctor
Mato Grosso do Sul#Edrieno Fábio Matias dos Santos Cenci#38#Dourados, MS#HR Manager
Minas Gerais#Alexsandro "Tom" Rodrigues Santana#34#Belo Horizonte, MG#Fitness instructor
Pará#Eduardo da Silva Vilhena#33#Alenquer, PA#Pharmaceutical
Paraíba#Igor Emanoel Oliveira#26#João Pessoa, PB#Model and Digital Influencer
Paraná#Marcos Anacleto do Nascimento#31#Cascavel, PR#Model and Businessman
Pernambuco#Yago Ramon Araújo Cavalcante#30#Caruaru, PE#Lawyer
Region of Missões#Felipe Daninheimer Primaz#28#[29] São Luiz Gonzaga, RS#Personal trainer
Rio Grande do Norte#Victor Augusto Souza Grossi#31#Natal, RN#Software developer
Rio Grande do Sul#Ezekiel Dall'Bello dos Santos#32#[33] Santa Maria, RS#Businessman
São Paulo#Marcelo Montagner Marassa#35#Campinas, SP#Private banker
Southwest of São Paulo#Danton Murilo Miguel#35#Piraju, SP#Payroll Specialist
Sergipe#Gullit Diego Araújo de Melo#31#Aracaju, SE#Physical Education student
