name#grade#location#date_designated#grid_ref.[note_2]_geo-coordinates#entry_number_[note_3]#image#wikidata
Rose Cottage#II#Bogshole Lane#9 August 1989#TR1975267037 51°21′36″N 1°09′18″E﻿ / ﻿51.359876°N 1.1550754°E#1084958#Upload Photo#Q26370017
Barn to South of Hawe Manor#II#Broomfield Road, Herne Bay, CT6 7AZ#14 May 1976#TR1902566115 51°21′07″N 1°08′39″E﻿ / ﻿51.351879°N 1.1440827°E#1084997#Upload Photo#Q26370232
Hawe Manor#II#Broomfield Road, Herne Bay, CT6 7AZ#29 September 1951#TR1897966155 51°21′08″N 1°08′36″E﻿ / ﻿51.352255°N 1.1434477°E#1336832#Upload Photo#Q26621298
Downtops'l#II#Bullockstone Road, Herne Bay#14 May 1976#TR1696765902 51°21′03″N 1°06′52″E﻿ / ﻿51.350755°N 1.1144446°E#1084998#Upload Photo#Q26370237
Herne Grove Farmhouse#II#Bullockstone Road, Herne Common#29 September 1951#TR1718065020 51°20′34″N 1°07′01″E﻿ / ﻿51.342755°N 1.1169608°E#1336833#Upload Photo#Q26621299
Busheyfield Farmhouse#II#41, Busheyfields Road, Herne Bay#14 May 1976#TR1784064845 51°20′27″N 1°07′35″E﻿ / ﻿51.340931°N 1.1263152°E#1084999#Upload Photo#Q26370244
Thatched Cottage#II#Canterbury Road, Herne Common#14 May 1976#TR1755865133 51°20′37″N 1°07′21″E﻿ / ﻿51.343625°N 1.1224487°E#1336835#Upload Photo#Q26621301
Walnut Tree Cottage#II#Canterbury Road, Herne Common#14 May 1976#TR1742065013 51°20′33″N 1°07′13″E﻿ / ﻿51.3426°N 1.1203971°E#1320386#Upload Photo#Q26606388
Broomfield House#II#Ford Road, Broomfield#14 May 1976#TR1995966648 51°21′23″N 1°09′28″E﻿ / ﻿51.356303°N 1.1578035°E#1115144#Upload Photo#Q26408892
Goldfinch Farmhouse#II#Ford Road, Broomfield#29 September 1951#TR1999666579 51°21′20″N 1°09′30″E﻿ / ﻿51.35567°N 1.1582914°E#1336837#Upload Photo#Q26621303
Smugglers Cottages#II#1-4, Herne Street, Herne#29 September 1951#TR1826565910 51°21′01″N 1°07′59″E﻿ / ﻿51.35033°N 1.13306°E#1085012#Upload Photo#Q26370317
Hill Cottages the Risings#II#4, Herne Street, Herne#14 May 1976#TR1831565863 51°21′00″N 1°08′01″E﻿ / ﻿51.349889°N 1.1337481°E#1085013#Upload Photo#Q26370324
Chapel Cottage#II#Herne Street, Herne#11 November 1975#TR1835965848 51°20′59″N 1°08′04″E﻿ / ﻿51.349737°N 1.1343698°E#1085015#Upload Photo#Q26370335
Chestnut Cottage Globe Cottage#II#Herne Street, Herne#14 May 1976#TR1829965892 51°21′01″N 1°08′01″E﻿ / ﻿51.350156°N 1.1335365°E#1336839#Upload Photo#Q26621305
Church View Leo Cottage#II#Herne Street, Herne#14 May 1976#TR1830865875 51°21′00″N 1°08′01″E﻿ / ﻿51.349999°N 1.1336551°E#1139017#Upload Photo#Q26431976
Church of St Martin#I#Herne Street, Herne#29 September 1951#TR1826665852 51°20′59″N 1°07′59″E﻿ / ﻿51.349809°N 1.1330388°E#1084972#Church of St MartinMore images#Q17529469
Colonial Cottage Sunnyside#II#Herne Street, Herne#14 May 1976#TR1829265904 51°21′01″N 1°08′00″E﻿ / ﻿51.350266°N 1.1334435°E#1115129#Upload Photo#Q26408878
