rank#bib#name#nation#run_1#rank.1#run_2#rank.2#total#behind
<NA>#7#Mikaela Shiffrin#United States#47.13#1#51.97#2#1:39.10#<NA>
<NA>#3#Camille Rast#Switzerland#48.18#4#52.42#5#1:40.60#+1.50
<NA>#12#Anna Swenn-Larsson#Sweden#48.29#5#52.52#9#1:40.81#+1.71
4.0#5#Wendy Holdener#Switzerland#48.29#5#52.74#14#1:41.03#+1.93
5.0#4#Katharina Truppe#Austria#48.77#10#52.33#4#1:41.10#+2.00
6.0#8#Katharina Huber#Austria#48.68#9#52.50#8#1:41.18#+2.08
7.0#14#Mélanie Meillard#Switzerland#49.07#14#52.18#3#1:41.25#+2.15
8.0#2#Paula Moltzan#United States#49.90#28#51.39#1#1:41.29#+2.19
9.0#10#Emma Aicher#Germany#48.45#8#53.14#20#1:41.59#+2.49
10.0#1#Lara Colturi#Albania#48.39#7#53.39#23#1:41.78#+2.68
10.0#25#Caitlin McFarlane#France#48.88#12#52.90#16#1:41.78#+2.68
12.0#18#Laurence St-Germain#Canada#49.39#18#52.43#6#1:41.82#+2.72
13.0#24#Martina Peterlini#Italy#49.67#23#52.46#7#1:42.13#+3.03
13.0#16#Lara Della Mea#Italy#49.14#15#52.99#17#1:42.13#+3.03
15.0#21#Marie Lamure#France#49.03#13#53.11#19#1:42.14#+3.04
16.0#32#Ali Nullmeyer#Canada#49.47#20#52.70#11#1:42.17#+3.07
17.0#28#Mina Fürst Holtmann#Norway#49.46#19#52.73#13#1:42.19#+3.09
18.0#37#Martina Dubovská#Czech Republic#49.69#24#52.59#10#1:42.28#+3.18
19.0#33#AJ Hurt#United States#49.35#17#53.08#18#1:42.43#+3.33
20.0#23#Petra Vlhová#Slovakia#49.99#29#52.71#12#1:42.70#+3.60
21.0#38#Bianca Bakke Westhoff#Norway#49.99#29#52.78#15#1:42.77#+3.67
22.0#20#Katharina Gallhuber#Austria#49.70#25#53.16#22#1:42.86#+3.76
23.0#36#Madison Hoffman#Australia#49.88#26#53.15#21#1:43.03#+3.93
24.0#26#Ana Bucik Jogan#Slovenia#49.89#27#53.83#25#1:43.72#+4.62
25.0#27#Lisa Hörhager#Austria#50.13#32#53.82#24#1:43.95#+4.85
26.0#11#Zrinka Ljutić#Croatia#49.30#16#54.69#30#1:43.99#+4.89
27.0#34#Amelia Smart#Canada#50.06#31#54.43#26#1:44.49#+5.39
28.0#35#Nika Tomšič#Slovenia#50.33#34#54.64#29#1:44.97#+5.87
29.0#49#Silja Koskinen#Finland#50.81#37#54.49#27#1:45.30#+6.20
30.0#54#Caterina Sinigoi#Slovenia#50.87#38#54.54#28#1:45.41#+6.31
31.0#45#Zita Tóth#Hungary#50.73#36#55.71#33#1:46.44#+7.34
32.0#56#Madeleine Beck#Liechtenstein#51.23#40#55.42#31#1:46.65#+7.55
33.0#47#Arrieta Rodríguez#Spain#51.19#39#55.64#32#1:46.83#+7.73
34.0#48#Kim Vanreusel#Belgium#51.46#41#55.71#33#1:47.17#+8.07
