rank_rank#bib_bib#name_name#country_country#start_time_start_time#cross-country_time#cross-country_rank#finish_time_finish_time#deficit_deficit
<NA>#5#Jens Lurås Oftebro#Norway#0:22#24:23.0#1#24:45.0#<NA>
<NA>#2#Johannes Lamparter#Austria#0:08#24:42.9#4#24:50.9#+5.9
<NA>#7#Ilkka Herola#Finland#0:32#24:27.8#2#24:59.8#+14.8
4.0#3#Andreas Skoglund#Norway#0:16#25:10.9#9#25:26.9#+41.9
5.0#8#Eero Hirvonen#Finland#0:43#24:48.5#6#25:31.5#+46.5
6.0#9#Einar Lurås Oftebro#Norway#0:44#24:50.3#7#25:34.3#+49.3
7.0#6#Kristjan Ilves#Estonia#0:24#25:22.4#12#25:46.4#+1:01.4
8.0#11#Stefan Rettenegger#Austria#1:08#24:46.7#5#25:54.7#+1:09.7
9.0#18#Vinzenz Geiger#Germany#1:43#24:38.1#3#26:21.1#+1:36.1
10.0#15#Johannes Rydzek#Germany#1:23#24:59.2#8#26:22.2#+1:37.2
11.0#4#Thomas Rettenegger#Austria#0:18#26:12.6#19#26:30.6#+1:45.6
12.0#16#Julian Schmid#Germany#1:35#25:32.1#14#27:07.1#+2:22.1
13.0#12#Niklas Malacinski#United States#1:20#25:47.4#16#27:07.4#+2:22.4
14.0#10#Marco Heinis#France#1:05#26:03.9#17#27:08.9#+2:23.9
15.0#1#Ryōta Yamamoto#Japan#0:00#27:09.4#29#27:09.4#+2:24.4
16.0#13#Wille Karhumaa#Finland#1:22#26:06.8#18#27:28.8#+2:43.8
17.0#24#Maël Tyrode#France#2:06#25:42.3#15#27:48.3#+3:03.3
18.0#27#Aaron Kostner#Italy#2:37#25:19.0#10#27:56.0#+3:11.0
19.0#19#Akito Watabe#Japan#1:50#26:15.2#20#28:05.2#+3:20.2
20.0#17#Laurent Muhlethaler#France#1:38#26:28.9#23#28:06.9#+3:21.9
21.0#14#Sora Yachi#Japan#1:23#26:45.9#28#28:08.9#+3:23.9
22.0#20#Vid Vrhovnik#Slovenia#1:52#26:19.5#21#28:11.5#+3:26.5
23.0#28#Samuel Costa#Italy#2:56#25:30.0#13#28:26.0#+3:41.0
24.0#31#Alessandro Pittin#Italy#3:11#25:19.6#11#28:30.6#+3:45.6
25.0#21#Jiří Konvalinka#Czech Republic#1:58#26:41.0#25#28:39.0#+3:54.0
26.0#25#Gašper Brecl#Slovenia#2:19#26:21.3#22#28:40.3#+3:55.3
27.0#22#Ben Loomis#United States#2:03#26:41.9#26#28:44.9#+3:59.9
28.0#23#Zhao Jiawen#China#2:05#27:29.4#30#29:34.4#+4:49.4
29.0#29#Jan Vytrval#Czech Republic#3:00#26:35.5#24#29:35.5#+4:50.5
30.0#34#Dmytro Mazurchuk#Ukraine#3:53#26:45.8#27#30:38.8#+5:53.8
31.0#30#Oleksandr Shumbarets#Ukraine#3:04#27:49.3#31#30:53.3#+6:08.3
32.0#35#Chingiz Rakparov#Kazakhstan#4:06#28:36.0#32#32:42.0#+7:57.0
33.0#26#Miłosz Krzempek#Poland#2:21#30:59.9#35#33:20.9#+8:35.9
34.0#32#Zhao Zihe#China#3:14#30:07.4#34#33:21.4#+8:36.4
35.0#36#Kacper Jarząbek#Poland#4:55#29:02.0#33#33:57.0#+9:12.0
