nominations#games#company
13#3#Sony Interactive Entertainment
9#2#Kepler Interactive
8#1#Sandfall Interactive
8#1#Sucker Punch Productions
6#3#Nintendo
6#1#AdHoc Studio
6#1#Embark Studios
5#4#Electronic Arts
5#1#Dogubomb
5#1#Raw Fury
4#3#Xbox Game Studios
4#1#Kojima Productions
3#3#2K Games
3#2#Capcom
3#2#Panic Inc.
3#1#Deep Silver
3#1#Fast Travel Games
3#1#MoonHood
3#1#Supergiant Games
3#1#Warhorse Studios
2#2#Dotemu
2#2#NetEase Games
2#1#Bethesda Softworks
2#1#Compulsion Games
2#1#Enhance Games
2#1#Fireproof Games
2#1#Hazelight Studios
2#1#Hexecutable
2#1#id Software
2#1#Monstars
2#1#Oculus Studios
2#1#Twisted Pixel Games
