rank#bib#name#nation#run_1#rank.1#run_2#rank.2#total#behind
<NA>#1#Lucas Pinheiro Braathen#Brazil#1:13.92#1#1:11.08#11#2:25.00#<NA>
<NA>#5#Marco Odermatt#Switzerland#1:14.87#2#1:10.71#6#2:25.58#+0.58
<NA>#6#Loïc Meillard#Switzerland#1:15.49#3#1:10.68#5#2:26.17#+1.17
4.0#9#Thomas Tumler#Switzerland#1:15.81#4#1:10.64#3#2:26.45#+1.45
5.0#2#Atle Lie McGrath#Norway#1:15.93#8#1:10.89#9#2:26.82#+1.82
6.0#10#Léo Anguenot#France#1:15.83#5#1:11.16#12#2:26.99#+1.99
7.0#3#Henrik Kristoffersen#Norway#1:15.85#6#1:11.19#14#2:27.04#+2.04
8.0#7#Stefan Brennsteiner#Austria#1:15.92#7#1:11.31#18#2:27.23#+2.23
9.0#4#Marco Schwarz#Austria#1:16.66#18#1:10.62#2#2:27.28#+2.28
10.0#23#Joan Verdú#Andorra#1:16.69#19#1:10.60#1#2:27.29#+2.29
11.0#11#Timon Haugan#Norway#1:16.49#14#1:10.81#8#2:27.30#+2.30
12.0#8#Žan Kranjec#Slovenia#1:16.03#9#1:11.41#22#2:27.44#+2.44
13.0#24#Alexander Schmid#Germany#1:16.84#20#1:10.64#3#2:27.48#+2.48
14.0#13#Filip Zubčić#Croatia#1:16.59#16#1:10.91#10#2:27.50#+2.50
15.0#22#Anton Grammel#Germany#1:16.56#15#1:11.16#12#2:27.72#+2.72
16.0#19#Patrick Feurstein#Austria#1:16.46#13#1:11.38#20#2:27.84#+2.84
17.0#15#River Radamus#United States#1:16.38#12#1:11.58#24#2:27.96#+2.96
18.0#14#Luca Aerni#Switzerland#1:16.89#21#1:11.30#17#2:28.19#+3.19
19.0#16#Raphael Haaser#Austria#1:17.46#24#1:10.75#7#2:28.21#+3.21
20.0#32#Christian Borgnæs#Denmark#1:17.10#22#1:11.25#15#2:28.35#+3.35
21.0#29#Andreas Žampa#Slovakia#1:16.64#17#1:11.80#25#2:28.44#+3.44
22.0#27#Fabian Ax Swartz#Sweden#1:17.42#23#1:11.34#19#2:28.76#+3.76
23.0#35#Andrej Drukarov#Lithuania#1:17.56#25#1:11.47#23#2:29.03#+4.03
24.0#31#Giovanni Franzoni#Italy#1:17.86#26#1:11.27#16#2:29.13#+4.13
25.0#26#Ryder Sarchett#United States#1:18.72#29#1:11.39#21#2:30.11#+5.11
26.0#34#Tiziano Gravier#Argentina#1:18.45#27#1:11.85#26#2:30.30#+5.30
27.0#38#Jesper Pohjolainen#Finland#1:18.77#30#1:12.10#27#2:30.87#+5.87
28.0#28#Tormis Laine#Estonia#1:18.84#32#1:12.73#28#2:31.57#+6.57
29.0#39#Harry Laidlaw#Australia#1:18.52#28#1:13.38#29#2:31.90#+6.90
30.0#42#Tomas Holscher#Chile#1:19.92#34#1:13.57#30#2:33.49#+8.49
31.0#47#Giovanni Ongaro#Brazil#1:19.95#35#1:14.20#31#2:34.15#+9.15
32.0#40#Bálint Úry#Hungary#1:19.60#33#1:14.70#33#2:34.30#+9.30
33.0#36#Jung Dong-hyun#South Korea#1:20.84#37#1:14.57#32#2:35.41#+10.41
