gebiet_gebiet#beteiligung_beteiligung#vu_in %#vu_stimmen#fbp_in %#fbp_stimmen#dpl_in %#dpl_stimmen#fl_in %#fl_stimmen
Vaduz#73,3 %#371.0#11'483#307.0#9'513#202.0#6'254#121.0#3'740
Balzers#76,7 %#461.0#13'780#192.0#5'751#226.0#6'764#121.0#3'615
Planken#90,6 %#332.0#1'172#439.0#1'547#142.0#501#87.0#305
Schaan#76,5 %#358.0#12'831#290.0#10'403#213.0#7'626#140.0#5'005
Triesen#73,4 %#352.0#10'464#225.0#6'673#325.0#9'641#98.0#2'922
Triesenberg#79,4 %#456.0#8'995#227.0#4'465#249.0#4'909#68.0#1'341
Oberland#75,9 %#392.0#58'725#256.0#38'352#238.0#35'695#113.0#16'928
Eschen#73,9 %#346.0#6'014#319.0#5'540#246.0#4'268#90.0#1'558
Gamprin#78,2 %#345.0#2'402#340.0#2'391#222.0#1'542#90.0#625
Mauren#75,1 %#356.0#5'887#340.0#5'618#203.0#3'353#101.0#1'672
Ruggell#82,3 %#395.0#4'500#298.0#3'395#216.0#2'458#92.0#1'047
Schellenberg#84,2 %#360.0#1'950#312.0#1'687#195.0#1'054#133.0#719
Unterland#77,2 %#360.0#20'753#323.0#18'631#220.0#12'675#97.0#5'621
FÜRSTENTUM#76,3 %#383.0#79'478#275.0#56'983#233.0#48'370#109.0#22'549
