n.º_en_serie#n.º_en_temp.#título#dirigido_por#escrito_por#fecha_de_emisión_original [2]​#código_de_prod.#audiencia_(millones)
1#1#«Pilot»#Michael Cuesta#Howard Gordon, Alex Gansa & Gideon Raff#2 de octubre de 2011#1WAH79#1,08[3]​
2#2#«Grace»#Michael Cuesta#Historia: Alex Gansa Guion: Alexander Cary#9 de octubre de 2011#1WAH01#0,94[4]​
3#3#«Clean Skin»#Dan Attias#Chip Johannessen#16 de octubre de 2011#1WAH02#1,08[5]​
4#4#«Semper I»#Jeffrey Nachmanoff#Howard Gordon & Alex Gansa#23 de octubre de 2011#1WAH03#1,10[6]​
5#5#«Blind Spot»#Clark Johnson#Alexander Cary#30 de octubre de 2011#1WAH04#1,28[7]​
6#6#«The Good Soldier»#Brad Turner#Henry Bromell#6 de noviembre de 2011#1WAH05#1,33[8]​
7#7#«The Weekend»#Michael Cuesta#Meredith Stiehm#13 de noviembre de 2011#1WAH06#1,42[9]​
8#8#«Achilles Heel»#Tucker Gates#Chip Johannessen#20 de noviembre de 2011#1WAH07#1,20[10]​
9#9#«Crossfire»#Jeffrey Nachmanoff#Alexander Cary#27 de noviembre de 2011#1WAH08#1,35[11]​
10#10#«Representative Brody»#Guy Ferland#Henry Bromell#4 de diciembre de 2011#1WAH09#1,22[12]​
11#11#«The Vest»#Clark Johnson#Meredith Stiehm & Chip Johannessen#11 de diciembre de 2011#1WAH10#1,32[13]​
12#12#«Marine One»#Michael Cuesta#Historia: Alex Gansa & Howard Gordon Guion: Alex Gansa & Chip Johannessen#18 de diciembre de 2011#1WAH11#1,71[14]​
