n.º_en_serie#n.º_en_temp.#título#dirigido_por#escrito_por#fecha_de_emisión_original [167]​#audiencia_(millones)
154#1#«Acheron: Part I»[168]​#Kevin Dowling#Angela Kang & Jim Barnes#22 de agosto de 2021#2,22[169]​
155#2#«Acheron: Part II»[168]​#Kevin Dowling#Angela Kang & Jim Barnes#29 de agosto de 2021#1,99[170]​
156#3#«Hunted»[168]​#Frederick E.O. Toye#Vivian Tse#5 de septiembre de 2021#1,87[171]​
157#4#«Rendition»[168]​#Frederick E.O. Toye#Nicole Mirante-Matthews#12 de septiembre de 2021#1,88[172]​
158#5#«Out of the Ashes»[168]​#Greg Nicotero#LaToya Morgan#19 de septiembre de 2021#1,91[173]​
159#6#«On the Inside»[168]​#Greg Nicotero#Kevin Deiboldt#26 de septiembre de 2021#1,78[174]​
160#7#«Promises Broken»[168]​#Sharat Raju#Julia Ruchman#3 de octubre de 2021#1,89[175]​
161#8#«For Blood»[168]​#Sharat Raju#Erik Mountain#10 de octubre de 2021#1,91[176]​
162#9#«No Other Way»[177]​#Jon Amiel#Corey Reed#20 de febrero de 2022#1,76[178]​
163#10#«New Haunts»[179]​#Jon Amiel#Magali Lozano#27 de febrero de 2022#1,60[180]​
164#11#«Rogue Element»[181]​#Michael Cudlitz#David Leslie Johnson-McGoldrick#6 de marzo de 2022#1,67[182]​
165#12#«The Lucky Ones»[183]​#Tawnia McKiernan#Vivian Tse#13 de marzo de 2022#1,58[184]​
166#13#«Warlords»[185]​#Loren Yaconelli#Jim Barnes & Erik Mountain#20 de marzo de 2022#1,79[186]​
167#14#«The Rotten Core»[187]​#Marcus Stokes#Erik Mountain & Jim Barnes#27 de marzo de 2022#1,55[188]​
168#15#«Trust»[189]​#Lily Mariye#Kevin Deiboldt#3 de abril de 2022#1,67[190]​
169#16#«Acts of God»[191]​#Catriona McKenzie#Nicole Mirante-Matthews#10 de abril de 2022#1,61[192]​
170#17#«Lockdown»[193]​#Greg Nicotero#Julia Ruchman#2 de octubre de 2022#1,19[194]​
171#18#«A New Deal»[195]​#Jeffrey F. January#Historia: Corey Reed Guion: Corey Reed & Kevin Deiboldt#9 de octubre de 2022#1,35[196]​
172#19#«Variant»[197]​#Karen Gaviola#Vivian Tse#16 de octubre de 2022#1,36[198]​
173#20#«What's Been Lost»[199]​#Aisha Tyler#Erik Mountain#23 de octubre de 2022#1,36[200]​
174#21#«Outpost 22»[201]​#Tawnia McKiernan#Jim Barnes#30 de octubre de 2022#1,50[202]​
175#22#«Faith»[203]​#Rose Troche#Nicole Mirante-Matthews & Magali Lozano#6 de noviembre de 2022#1,39[204]​
176#23#«Family»[205]​#Sharat Raju#Magali Lozano & Erik Mountain & Kevin Deiboldt#13 de noviembre de 2022#1,47[206]​
177#24#«Rest in Peace»[207]​#Greg Nicotero#Historia: Angela Kang Guion: Corey Reed & Jim Barnes#20 de noviembre de 2022#2,27[208]​
