region#certification#certified_units/sales
Australia (ARIA)#2× Platinum#140,000‡
Belgium (BRMA)#Platinum#40,000‡
Brazil (Pro-Música Brasil)#Diamond#160,000‡
Canada (Music Canada)#2× Platinum#160,000‡
Denmark (IFPI Danmark)#Gold#45,000‡
France (SNEP)#Platinum#200,000‡
New Zealand (RMNZ)#2× Platinum#60,000‡
Poland (ZPAV)#Platinum#50,000‡
Portugal (AFP)#2× Platinum#20,000‡
Spain (PROMUSICAE)#Gold#30,000‡
Switzerland (IFPI Switzerland)#Platinum#30,000‡
United Kingdom (BPI)#Platinum#600,000‡
United States (RIAA)#2× Platinum#2,000,000‡
Streaming#Streaming#Streaming
Greece (IFPI Greece)#2× Platinum#4,000,000†
