no.#title#air_date#rating/share_(18–49)#viewers_(millions)
1#"Lucky Season 13: Group A Premiere"#February 12, 2025#0.4/5#3.06
2#"Shrek Night"#February 19, 2025#0.4/6#3.02
3#"Group A Finals: A Rat Pack Tribute Night"#February 26, 2025#0.4/5#2.93
4#"Group B Premiere: Voices of Olympus"#March 5, 2025#0.3/5#2.61
5#"Ghostbusters Night"#March 12, 2025#0.4/5#2.9
6#"Group B Finals"#March 19, 2025#0.4/5#2.61
7#"Group C Premiere: Carnival Night"#March 26, 2025#0.3/5#2.67
8#"Boy Band Night"#April 2, 2025#0.3/4#2.85
9#"Group C Finals: Decades Night"#April 9, 2025#0.3/4#3.02
10#"The Lucky 6: Merging of the Masks"#April 16, 2025#0.4/6#2.84
11#"Quarter Finals: Soundtrack Of My Life Night"#April 23, 2025#0.4/5#2.79
12#"The Semi-Finals: Head-To-Head Battles"#April 30, 2025#0.3/4#2.75
13#"The Two-Hour Lucky Season 13 Finale"#May 7, 2025#0.4/5#2.89
