,csv_ids,domain,label,prediction,TAPEX,TAPAS
0,Q10872948_47.csv,mix ,count,There are 29 different types of ribbon bars in the armed forces of China.,1,1
1,Q10872948_47.csv,mix ,simple,The 'Order of the Red Banner' and 'Order of the Red Star' are both top wartime honors awarded by the Chinese military.,1,1
2,Q10872948_47.csv,mix ,comparative,"Wartime merit awards include more individual classes (First, Second, Third, Fourth) compared to peacetime merit awards which have fewer classes in the table.",1,1
3,Q10872948_47.csv,mix ,unique,"Only one ribbon bar, the 'Wartime merit awards Collective merit honors | Collective Second Class', has '<NA>' under times_awarded instead of '2023－'.",1,0
4,Q10872948_47.csv,mix ,all,All ribbon bars listed in the table have been awarded at least once or are continuously awarded as indicated by '2023－'.,1,1
5,Q18225599_77.csv,mix ,count,There are 5 different parliamentary groups represented in the table.,1,0
6,Q18225599_77.csv,mix ,superlative,"The member with the longest tenure is Jacques Aarden from KVP, who served until 10 May 1971.",1,1
7,Q18225599_77.csv,mix ,comparative,There are more members from KVP than any other group in the table.,1,1
8,Q18225599_77.csv,mix ,ordinal,"The second shortest tenure belongs to Henk Beernink from CHU, who served only until 4 April 1967.",1,0
9,Q18225599_77.csv,mix ,simple,Piet Dankert from PvdA started his term on 6 February 1968 and ended it on 10 May 1971.,1,1
10,Q15118566_61.csv,mix ,simple,Víctor Andrade Uzquiano was the only ambassador to serve multiple non-consecutive terms as Bolivian ambassador to the United States.,1,0
11,Q15118566_61.csv,mix ,count,There are 12 different presidents under whom Bolivian ambassadors to the United States served during the period covered by this table.,1,1
12,Q15118566_61.csv,mix ,ordinal,The first ambassador to have both designation and accreditation dates recorded was Luis Fernando Guachalla in 1936.,1,1
13,Q15118566_61.csv,mix ,unique,Víctor Andrade Uzquiano is the only ambassador listed who served multiple terms as Bolivian ambassador to the United States.,1,1
14,Q15118566_61.csv,mix ,superlative,"The ambassador with the longest recorded term of service, based on designation and accreditation dates, was Luis Fernando Guachalla in 1936, serving from September 21 to October 6 (though this seems short; likely another ambassador has a longer term when both dates are present).",1,1
15,Q9149650_55.csv,mix ,simple,Alois Kübeck von Kübau was the first ambassador of Austria to Italy following the establishment of diplomatic relations in 1866.,0,1
16,Q9149650_55.csv,mix ,count,There were 3 ambassadors appointed by Franz Joseph I before 1900.,0,1
17,Q9149650_55.csv,mix ,ordinal,"The second ambassador after the reconstitution as Austria-Hungary was Felix von Wimpffen, who started his term on December 20, 1871.",0,0
18,Q9149650_55.csv,mix ,comparative,"Heinrich Karl von Haymerle's term (January 14, 1877 to October 8, 1879) was shorter than that of Heinrich von Lützow (March 7, 1904 to March 4, 1910).",0,0
19,Q9149650_55.csv,mix ,superlative,Max Löwenthal-Chlumecky served the longest continuous term as ambassador from 1955 to 1972.,1,1
20,Q11662201_59.csv,mix ,simple,Noda Hiromichi was the first governor of Aomori Prefecture with a term start date of 5 September 1871.,1,1
21,Q11662201_59.csv,mix ,count,There are two governors whose residences were in Kumamoto Prefecture: Noda Hiromichi and Hidenori Yamada.,1,1
22,Q11662201_59.csv,mix ,superlative,"The governor with the latest term start date is Fuyuo Hayasaka, who started on 11 March 1947.",0,1
23,Q11662201_59.csv,mix ,comparative,Kumamoto Prefecture has more governors' residences than any other prefecture in the table.,1,1
24,Q11662201_59.csv,mix ,ordinal,"The second governor of Aomori Prefecture was Shigeyoshi Hishida, starting his term on 7 November 1871.",1,0
25,Q1321872_2.csv,mix ,count,There are 12 different ministers listed in the table.,1,1
26,Q1321872_2.csv,mix ,ordinal,The first minister to serve was Alcide De Gasperi.,1,1
27,Q1321872_2.csv,mix ,superlative,Amintore Fanfani had the longest total term as Minister of Foreign Affairs with 2 years and 122 days.,1,1
28,Q1321872_2.csv,mix ,comparative,"Carlo Sforza served in more than one government during his tenure, specifically De Gasperi III, IV·V·VI.",0,1
29,Q1321872_2.csv,mix ,unique,Alcide De Gasperi was the only minister who also served as Prime Minister according to the table.,0,1
30,Q6619024_39.csv,mix ,simple,The film 'Mujo' was directed by Akio Jissoji and starred Ryō Tamura.,1,1
31,Q6619024_39.csv,mix ,count,There are 15 films listed in the table.,1,1
32,Q6619024_39.csv,mix ,superlative,'Last Tango in Paris' is the only film directed by Bernardo Bertolucci in this list.,1,1
33,Q6619024_39.csv,mix ,unique,All of the 'Women in prison film' genre films were directed by Shunya Itō.,1,0
34,Q6619024_39.csv,mix ,comparative,"Jesús Franco directed more films than any other director listed, with a total of 4.",1,1
35,Q4436065_22.csv,mix ,count,There are 9 ambassadors listed in the table.,0,1
36,Q4436065_22.csv,mix ,ordinal,"The first ambassador of Russia to Tanzania was Andrei Timoshchenko, appointed on 26 April 1964.",1,1
37,Q4436065_22.csv,mix ,comparative,Sergei Slipchenko's tenure was longer than Yuri Yukalov's tenure by over two years and five months.,1,1
38,Q4436065_22.csv,mix ,unique,"All ambassadors in the table have unique appointment dates, with no overlaps.",1,1
39,Q4436065_22.csv,mix ,simple,"Andrei Fialkovsky had the shortest tenure as ambassador, lasting from 30 June 1989 to 16 November 1989.",1,0
40,Q6635366_45.csv,mix ,simple,"Bravest Warriors (Season 4) premiered on September 3, 2018.",1,1
41,Q6635366_45.csv,mix ,count,There are six different programs listed in the table.,1,1
42,Q6635366_45.csv,mix ,comparative,Detentionaire premiered earlier than Hotel Transylvania: The Series.,1,1
43,Q6635366_45.csv,mix ,superlative,Detentionaire has the earliest premiere date among the listed programs.,1,0
44,Q6635366_45.csv,mix ,unique,All programs listed have reruns starting after their finale dates.,0,0
45,Q1847025_5.csv,mix ,count,There were 8 members of the Progressive Citizens' Party in the Oberland constituency.,0,1
46,Q1847025_5.csv,mix ,unique,"The only member who succeeded another due to death was Bernhard Risch, succeeding Ferdinand Risch on 7 May 1940.",1,1
47,Q1847025_5.csv,mix ,simple,Otto Schaedler from the Patriotic Union was the Vice President of the Landtag.,1,1
48,Q1847025_5.csv,mix ,superlative,Anton Frommelt from the Progressive Citizens' Party was the President of the Landtag during this period.,1,1
49,Q1847025_5.csv,mix ,comparative,The Oberland constituency had more members (10) than the Unterland constituency (8).,1,1
50,Q10873233_53.csv,mix ,count,There are only two female members out of thirty-four listed in the table.,1,1
51,Q10873233_53.csv,mix ,superlative,"The oldest member by birth year was Zhu De, born in 1886.",0,1
52,Q10873233_53.csv,mix ,simple,Li Fuchun is the only member who later became a full member of the 7th Central Committee.,1,1
53,Q10873233_53.csv,mix ,ordinal,Members can be ordered by death years ranging from early 1930s to late 1990s.,0,0
54,Q10873233_53.csv,mix ,unique,Each female member originates from a distinct province with no two sharing a birthplace.,0,1
55,Q19977258_81.csv,mix ,superlative,The painting with the largest dimensions is 'Head of the Mother' at 68 × 58.,1,1
56,Q19977258_81.csv,mix ,count,There are 3 paintings created in the year 1836.,1,1
57,Q19977258_81.csv,mix ,ordinal,'Head of the Mother' is the first painting by Taras Shevchenko to use oil as a technique.,1,1
58,Q19977258_81.csv,mix ,unique,There is only one painting with missing dimension data: 'Catholic Monk'.,1,1
59,Q19977258_81.csv,mix ,simple,'Bust of a Woman' was created in 1830 using paper and Italian pencil as techniques.,1,1
60,Q7304593_46.csv,mix ,count,There are 3 different scripts that are derived from Kawi-Brahmic (17th century) in the table.,0,1
61,Q7304593_46.csv,mix ,superlative,"The Ulu script has the most variants among all scripts listed, with a total of 12 variants.",1,1
62,Q7304593_46.csv,mix ,ordinal,The earliest derived script from Kawi-Brahmic is the Balinese script (11th century).,1,1
63,Q7304593_46.csv,mix ,unique,The Latin script is unique in that it is the only one derived from Greek (16th century) and is associated with all regional languages in Indonesia.,1,1
64,Q7304593_46.csv,mix ,simple,"The Jawi script is associated with multiple languages including Malay, Aceh, Minangkabau, Banjarese, Ternate, and Tidore.",1,0
65,Q4436040_28.csv,mix ,negation,No ambassador of Russia to Laos was appointed before 25 December 1991.,0,1
66,Q4436040_28.csv,mix ,count,There have been 8 ambassadors of Russia to Laos since 1991.,0,1
67,Q4436040_28.csv,mix ,comparative,Vladimir Fedotov served as ambassador longer than Georgiy Rudov.,1,1
68,Q4436040_28.csv,mix ,ordinal,Vladimir Kalinin is the most recent ambassador appointed to Laos from Russia.,1,1
69,Q4436040_28.csv,mix ,simple,Oleg Kabanov was appointed as ambassador on 3 February 2010.,1,1
70,Q4436067_32.csv,mix ,ordinal,The first ambassador of Russia to Sri Lanka was Yury Vinogradov.,1,1
71,Q4436067_32.csv,mix ,count,There have been 9 ambassadors of Russia to Sri Lanka listed in the table.,1,1
72,Q4436067_32.csv,mix ,superlative,"Viktor Zotin had the longest term as ambassador, serving from 22 January 1998 to 21 March 2001.",1,1
73,Q4436067_32.csv,mix ,negation,Levan Dzhagaryan is currently serving as ambassador since his termination date is not available.,1,1
74,Q4436067_32.csv,mix ,unique,There are no two ambassadors with the same appointment year in the given table.,1,1
75,Q2549263_11.csv,mix ,superlative,The disaster with the highest fatalities is the 1868 Lofoten storm with 96-100 fatalities.,1,1
76,Q2549263_11.csv,mix ,count,There are 3 disasters categorized as 'Landslide and megatsunami' in the table.,1,1
77,Q2549263_11.csv,mix ,comparative,Shipwrecks have more entries than any other single type of disaster in the table.,0,1
78,Q2549263_11.csv,mix ,ordinal,The first recorded disaster in the table is the 1726 Senja storm.,1,1
79,Q2549263_11.csv,mix ,unique,"There is only one entry for a pandemic, the 2009 swine flu pandemic in Norway, in the table.",1,1
80,Q16023025_67.csv,mix ,superlative,"Subardjo Surosarojo had the longest single term as governor of South Kalimantan, serving from 1970 to 1980.",1,1
81,Q16023025_67.csv,mix ,negation,Syarkawi did not have a deputy governor during his term (1957-1959).,1,0
82,Q16023025_67.csv,mix ,count,There are two acting governors listed in the table for transition periods: Abu Jazid Bustomi and Tursandi Alwi.,1,1
