name#number#pos.#height#weight#year#hometown#reason_for_departure
Ray Harrison#0#G#6'4"#190#Senior#Greenville, SC#Out of eligibility
Styles Phipps#1#G#6'2"#190#Freshman#Avondale, AZ#Transferred to Pepperdine
Lök Wur#5#F#6'9"#215#Graduate#Fremont, CA#Out of eligibility
Malcolm Flaggs#6#G#6'6"#200#Sophomore#Tuba City, AZ#Transferred to Villanova
Tyon Grant-Foster#7#F#6'7"#220#Graduate#Kansas City, KS#Transfeered to Gonzaga
Collin Moore#8#G#6'4"#210#Senior#North Little Rock, AK#Declared for NBA Draft
Traivar Jackson#9#F#6'6"#210#Senior#Anchorage, AK#Transferred to Northern Arizona
Jason Amador#12#F#6'0"#195#Graduate#Parker, AZ#Out of eligibility
JaKobe Coles#21#F#6'8"#230#Senior#Denton, TX#Entered transfer portal
Sammie Yeanay#23#F#6'8"#240#Freshman#Gainesville, FL#Transferred to California
Duke Brennan#24#F#6'10"#250#Junior#Chandler, AZ#Transferred to Villanova
Austin Maurer#34#C#7'0"#225#Freshman#Medford, OR#Transferred to Seattle U
