name#number#pos.#height#year#hometown#reason_for_departure
Aurora Almón#0#F#6'4"#Freshman#Santo Domingo, Dominican Republic#Transferred to Syracuse
Lemyah Hylton#1#G#5'11"#Junior#London, Ontario#Transferred to Texas A&M
Jasmyne Roberts#4#G#5'10"#Senior#Jacksonville, Florida#Graduated
Darrione Rogers#8#G#5'11"#Graduate Student#Chicago, Illinois#Graduated
Haley Cavinder#14#G#5'6"#Graduate Student#Gilbert, Arizona#Graduated signed to WWE
Hanna Cavinder#15#G#5'6"#Graduate Student#Gilbert, Arizona#Graduated signed to WWE
Daniela Abies#16#F#6'0"#Junior#Málaga, Spain#Transferred to St. John's
Natalija Marshall#21#F#6'5"#Graduate Student#Queens, New York#Graduated
Leah Harmon#42#G#5'6"#Freshman#Paterson, New Jersey#Transferred to UCF
Cameron Williams#44#F#6'3"#Graduate Student#Chicago, Illinois#Graduated
Sophia Zulich#54#F#5'11"#Graduate Student#Greater Sudbury, Ontario#Graduated
