name#number#pos.#height#year#hometown#reason_for_departure
JaKayla Thompson#1#G#5'8"#Sophomore#Louisville, Kentucky#Transferred to Liberty
Kaylah Ivey#2#G#5'8"#Senior#Forestville, Maryland#Graduated
Nene Ndiaye#10#F#6'1"#Sophomore#Saly, Senegal#Transferred to Rutgers
Déborah Mukeba#12#C#6'5"#Freshman#Fleurus, Belgium#Transferred to Georgia Tech
Tatum Greene#13#G#6'3"#Freshman#Baltimore, Maryland#Transferred to Florida State
Kayla Lezama#14#G#5'11"#Junior#Boston, Massachusetts#Transferred to Hampton
Lili Krasovec#16#F#6'3"#Sophomore#Budapest, Hungary#Transferred to Purdue Fort Wayne
Andrea Daley#21#G#6'0"#Senior#Miami, Florida#Graduated
Kennedi Jackson#23#F#6'4"#Senior#New Orleans, Louisiana#Graduated
Dontavia Waggoner#24#G#6'0"#Graduate Student#Nashville, Tennessee#Graduated
T'yana Todd#30#G#6'0"#Junior#Vaughan, Canada#Transferred to Ohio State
Teya Sidberry#32#F#6'1"#Junior#Salt Lake City, Utah#Transferred to Texas
Savannah Samuel#33#G#6'1"#Senior#Woodstock, Georgia#Graduated; transferred to Georgia Tech
