departures_name#departures_number#departures_pos.#departures_height#departures_year#departures_hometown#departures_reason_for_departure
Loyal McQueen#1#G#5'8"#Graduate Student#Florence, South Carolina#Graduated
Jordy Griggs#3#G/F#6'2"#Sophomore#Moreno Valley, California#Entered transfer portal
Summah Evans#7#F#6'0"#Graduate Student#Cairns, Australia#Graduated
Kylee Kellermann#10#G#5'6"#Sophomore#Charleston, South Carolina#<NA>
Maddi Cluse#11#G#5'10"#Senior#Sagamore Hills, Ohio#Graduated
Bella Ranallo#13#G#5'6"#Sophomore#Lake Forest, Illinois#Transferred to Ohio
Addie Porter#14#G#5'4"#Senior#Lebanon, Tennessee#Graduated
Tessa Miller#22#F#6'2"#Senior#Crossville, Tennessee#Graduated
Madi Ott#30#G#5'10"#Senior#Frisco, Texas#Graduated
Anya Poole#31#F#6'2"#Graduate Student#Raleigh, North Carolina#Graduated
