name#no.#pos.#height#weight#year#hometown#reason_for_departure
Kameron Hobbs#0#G#5'10"#170#RS Senior#Stockbridge, GA#Completed eligibility
Wynston Tabbs#1#G#6'3"#195#Graduate Student#Suitland, MD#Completed eligibility
Demajion Topps#2#G#6'0"#175#RS Junior#Winona, MS#Graduated
Kiran Oliver#4#G#6'5"#190#Junior#Chicago, IL#Transferred to Arkansas Tech
Jaden Martin#9#F#6'10"#185#Junior#Miami, FL#Transferred to Clark Atlanta
Will Thomas#10#F#6'6"#200#RS Senior#Baltimore, MD#Completed eligibility; signed with St. Vincent's Basketball Club
Amahrie Simpkins#11#G#6'4"#190#Senior#Brooklyn, NY#Entered transfer portal
Daniel Akitoby#12#F#6'9"#230#Senior#Fairfax, VA#Transferred to UTSA
Pierce Shirk#22#G#6'4"#200#Sophomore#Jacksonville, FL#Transferred to Florida College
Tytan Newton#23#G#6'1"#170#RS Sophomore#Indianapolis, IN#Entered transfer portal
Logan Schayes#24#F#6'8"#235#Sophomore#Scottsdale, AZ#Transferred to Westmont College
Xavier Valley#55#F#6'8"#205#Junior#Atlanta, GA#Entered transfer portal
