name#pos.#number#height#weight#previous_school#hometown#reason_for_leaving
Eduardo Andre#0#C#6'11"#240#Graduate Senior#London, England#Out of eligibility
Jake Auer#8#G#6'0"#195#Graduate Senior#Clive, IA#Out of eligibility
Tucker DeVries#12#G/F#6'7"#220#Graduate Senior#Waukee, IA#Transferred to Indiana
Haris Elezovic#22#F#6'8"#235#Senior#Sherbrooke, Quebec, Canada#Transferred to Northeastern
Amani Hansberry#13#F#6'8"#240#Junior#Silver Spring, MD#Transferred to Virginia Tech
Sencire Harris#10#G#6'4"#175#Junior#Canton, OH#Transferred to Cincinnati
Dylan Jay#2#G#6'4"#200#Sophomore#Chelan, WA#Transferred to Pierce College
Ofri Naveh#9#F#6'7"#185#Junior#Neot Golan, Israel#Transferred to Oral Roberts
Toby Okani#5#G#6'8"#210#Graduate Senior#Orange, N.J.#Out of eligibility
Jonathan Powell#11#G#6'6"#190#Sophomore#Centerville, OH#Transferred to North Carolina
Javon Small#7#G#6'3"#190#Senior#South Bend, IN#Drafted by the Memphis Grizzlies
Jayden Stone#14#G#6'4"#185#Senior#Perth, Australia#Transferred to Missouri
Aden Tagaloa-Nelson#4#G#6'1"#200#Junior#Lexington, KY#Transferred to Eastern Kentucky
KJ Tenner#3#G#6'0"#165#Sophomore#Memphis, TN#Transferred to Murray State
Joseph Yesufu#1#G#6'0"#190#Graduate Senior#Bolingbrook, IL#Out of eligibility
