date_north_america#city_north_america#country_north_america#venue_north_america#opening_acts_north_america
November 15, 2025[a]#Orlando#United States#Camping World Stadium Campus#<NA>
November 18, 2025#Glendale#United States#Desert Diamond Arena#Julia Wolf
November 20, 2025#Inglewood#United States#Kia Forum#Julia Wolf
November 21, 2025[b]#Paradise[c]#United States#T-Mobile Zone at Sphere Stage[d]#<NA>
November 23, 2025#Denver#United States#Ball Arena#Julia Wolf
November 25, 2025#Omaha#United States#CHI Health Center#Julia Wolf
November 29, 2025#Calgary#Canada#Scotiabank Saddledome#Julia Wolf
December 1, 2025#Edmonton#Canada#Rogers Place#Julia Wolf
December 4, 2025#Rosemont#United States#Allstate Arena#Julia Wolf
December 6, 2025#Milwaukee#United States#Fiserv Forum#Julia Wolf
December 8, 2025#Hamilton#Canada#TD Coliseum#Julia Wolf
December 10, 2025#Montreal#Canada#Centre Bell#Julia Wolf
December 12, 2025#Boston#United States#TD Garden#Julia Wolf
December 13, 2025#Brooklyn#United States#Barclays Center#Julia Wolf
December 14, 2025#Philadelphia#United States#Xfinity Mobile Arena#Julia Wolf
December 16, 2025#Nashville#United States#Bridgestone Arena#Julia Wolf
December 19, 2025#Tampa#United States#Benchmark International Arena#Julia Wolf
Europe#Europe#Europe#Europe#Europe
February 15, 2026#Casalecchio di Reno[e]#Italy#Unipol Arena#Julia Wolf
February 17, 2026#Munich#Germany#Olympiahalle#Julia Wolf
February 18, 2026#Vienna#Austria#Wiener Stadthalle#Julia Wolf
February 20, 2026#Kraków#Poland#Tauron Arena#Julia Wolf
February 21, 2026#Prague#Czech Republic#O2 Arena#Julia Wolf
February 24, 2026#Berlin#Germany#Uber Arena#Julia Wolf
February 25, 2026#Hamburg#Germany#Barclays Arena#Julia Wolf
February 27, 2026#Paris#France#Adidas Arena#Julia Wolf
March 2, 2026#Cologne#Germany#Lanxess Arena#Julia Wolf
March 3, 2026#Amsterdam#Netherlands#Ziggo Dome#Julia Wolf
March 5, 2026#London#England#The O2 Arena#Julia Wolf
March 7, 2026#Manchester#England#Co-op Live#Julia Wolf
March 8, 2026#Glasgow#Scotland#OVO Hydro#Julia Wolf
March 10, 2026#Birmingham#England#Utilita Arena#Julia Wolf
March 12, 2026#Dublin#Ireland#3Arena#Julia Wolf
Oceania#Oceania#Oceania#Oceania#Oceania
April 8, 2026#Perth#Australia#RAC Arena#Honestav
April 11, 2026#Melbourne#Australia#Rod Laver Arena#Honestav
April 14, 2026#Sydney#Australia#Qudos Bank Arena#Honestav
