name#number#pos.#height#weight#year#hometown#reason_for_departure
Jaylen Curry#0#G#6'0"#168#Sophomore#Charlotte, NC#Transferred to Oklahoma State
Nate Guerengomba#2#G#6'4"#216#Freshman#Washington, D.C.#Transferred to Quinnipiac
Marqui Worthy#3#G#6'3"#216#Sophomore#Anaheim, CA#Transferred to UC Riverside
Shahid Muhammad#4#F/C#6'10"#205#Junior#Queens, NY#Transferred to Florida State
Daniel Rivera#5#F#6'6"#215#Senior#San Juan, PR#Transferred to UAB
Rahsool Diggins#7#G#6'2"#190#Senior#Philadelphia, PA#Graduated
Lewis Walker#8#F#6'6"#227#Freshman#Winston-Salem, NC#Transferred to North Carolina A&T
Tarique Foster#12#F#6'8"#185#Sophomore#Bronx, NY#Transferred to Albany
Amadou Doumbia#14#F#6'11"#215#Freshman#Bamako, Mali#Transferred to North Carolina A&T
Akil Watson#23#F#6'9"#185#Sophomore#Middletown, New York#Transferred to Saint Peter's
Malek Abdelgowad#25#F/C#6'10"#220#Senior#Cairo, Egypt#Graduated
John Brigham#35#F#6'9"#213#Freshman#Franklin, MA#<NA>
