name#number#pos.#height#weight#year#hometown#reason_for_departure
Jalen Pitre#1#F#6'8"#220#Junior#Long Beach, CA#Transferred to Tennessee State
Bailey Nunn#2#G#6'0"#160#Sophomore#Melbourne, Australia#Entered transfer portal
EJ Neal#3#G#6'5"#200#Senior#San Francisco, CA#Transferred to USC
Alex Kovatchev#4#G#6'5"#190#Sophomore#Perth, Australia#Transferred to Florida
Michael Wilson#5#G#6'2"#195#Sophomore#Sacramento, CA#Transferred to Dominican (CA)
Deonte Williams#6#G#6'6"#210#Junior#Sydney, Australia#Entered transfer portal
Lachlan Brewer#7#G#6'6"#190#Freshman#Launceston, Australia#Transferred to Idaho State
Emil Skyttä#10#G#6'4"#195#Sophomore#Helsinki, Finland#Transferred to North Dakota State
Leo Ricketts#11#G#6'0"#160#Freshman#Pleasant Hill, CA#Transferred to West Valley College
Kiir Kiir Chol Deng#14#F#6'9"#215#Sophomore#Juba, South Sudan#Entered transfer portal
Jacob Holt#15#F#6'10"#250#Senior#Delta, BC, Canada#Out of eligibility
Julian Vaughns#24#G#6'3"#175#Junior#Oakland, CA#Entered transfer portal
Bowyn Beatty#25#F#7'0"#225#Sophomore#Canberra, Australia#Transferred to La Salle
Chudi Dioramma#34#F#6'10"#245#Freshman#London, England#Transferred to Arkansas State
