no.#year_and_location#medal#medalist#discipline#event
1.0#1938, Lahti#Silver#Stanisław Marusarz#Ski jumping#Individual large hill
2.0#1956, Cortina d'Ampezzo#Bronze#Franciszek Gąsienica Groń#Nordic combined#Large hill ski jumping + 15 km run
3.0#1962, Zakopane#Silver#Antoni Łaciak#Ski jumping#Individual normal hill
4.0#1970, Vysoké Tatry#Bronze#Stanisław Gąsienica Daniel#Ski jumping#Individual large hill
5.0#1972, Sapporo#Gold#Wojciech Fortuna#Ski jumping#Individual large hill
6.0#1974, Falun#Bronze#Jan Staszel#Cross-country skiing#30 km classical
7.0#1974, Falun#Bronze#Stefan Hula#Nordic combined#Normal hill ski jumping + 15 km run
8.0#1978, Lahti#Bronze#Józef Łuszczek#Cross-country skiing#30 km classical
9.0#1978, Lahti#Gold#Józef Łuszczek#Cross-country skiing#15 km classical
10.0#2001, Lahti#Silver#Adam Małysz#Ski jumping#Individual large hill
11.0#2001, Lahti#Gold#Adam Małysz#Ski jumping#Individual normal hill
12.0#2003, Val di Fiemme#Gold#Adam Małysz#Ski jumping#Individual large hill
13.0#2003, Val di Fiemme#Gold#Adam Małysz#Ski jumping#Individual normal hill
14.0#2007, Sapporo#Gold#Adam Małysz#Ski jumping#Individual normal hill
15.0#2009, Liberec#Bronze#Justyna Kowalczyk#Cross-country skiing#10 km classical
16.0#2009, Liberec#Gold#Justyna Kowalczyk#Cross-country skiing#15 km pursuit
17.0#2009, Liberec#Gold#Justyna Kowalczyk#Cross-country skiing#30 km freestyle
18.0#2011, Oslo#Silver#Justyna Kowalczyk#Cross-country skiing#15 km pursuit
19.0#2011, Oslo#Bronze#Adam Małysz#Ski jumping#Individual normal hill
20.0#2011, Oslo#Silver#Justyna Kowalczyk#Cross-country skiing#10 km classical
21.0#2011, Oslo#Bronze#Justyna Kowalczyk#Cross-country skiing#30 km freestyle
22.0#2013, Val di Fiemme#Gold#Kamil Stoch#Ski jumping#Individual large hill
23.0#2013, Val di Fiemme#Silver#Justyna Kowalczyk#Cross-country skiing#30 km classical
24.0#2013, Val di Fiemme#Bronze#Maciej Kot Piotr Żyła Dawid Kubacki Kamil Stoch#Ski jumping#Team large hill
25.0#2015, Falun#Bronze#Justyna Kowalczyk Sylwia Jaśkowiec#Cross-country skiing#Team sprint
26.0#2015, Falun#Bronze#Piotr Żyła Klemens Murańka Jan Ziobro Kamil Stoch#Ski jumping#Team large hill
27.0#2017, Lahti#Bronze#Piotr Żyła#Ski jumping#Individual large hill
28.0#2017, Lahti#Gold#Piotr Żyła Dawid Kubacki Maciej Kot Kamil Stoch#Ski jumping#Team large hill
29.0#2019, Seefeld in Tirol#Gold#Dawid Kubacki#Ski jumping#Individual normal hill
30.0#2019, Seefeld in Tirol#Silver#Kamil Stoch#Ski jumping#Individual normal hill
31.0#2021, Oberstdorf#Gold#Piotr Żyła#Ski jumping#Individual normal hill
32.0#2021, Oberstdorf#Bronze#Piotr Żyła Andrzej Stękała Kamil Stoch Dawid Kubacki#Ski jumping#Team large hill
