name#number#pos.#height#weight#year#hometown#reason_for_departure
Claudell Harris Jr.#0#G#6'4"#200#Senior#Hahnville, Louisiana#Graduated
Kanye Clary#1#G#5'11"#190#Junior#Virginia Beach, Virginia#Transferred to Oklahoma State
Riley Kugel#2#G#6'5"#210#Junior#Orlando, Florida#Transferred to UCF
KeShawn Murphy#3#F#6'10"#230#Junior#Birmingham, Alabama#Transferred to Auburn
Cameron Matthews#4#F#6'7"#235#Gradute Student#Olive Branch, Mississippi#Graduated
Jeremy Foumena#7#C#6'11"#250#Sophomore#Montreal, Quebec#Transferred to UCF
Harrison Alexander#8#G#6'5"#190#Freshman#Madison, Mississippi#Transferred to SIU Edwardsville
Adrian Myers#9#F#6'6"#210#Sophomore#Stephens City, Virginia#Transferred to San Jose State
EJ Paymon#11#F#6'9"#230#Freshman#Raymond, Mississippi#Transferred to Southern Miss
Martavious Russell#21#G#6'3"#190#Sophomore#Coker, Alabama#Transferred to Louisiana–Monroe
RJ Meléndez#22#F#6'7"#210#Senior#Arecibo, Puerto Rico#Graduated
Michael Nwoko#23#C#6'10"#245#Sophomore#Toronto, Ontario#Transferred to LSU
Trey Jackson III#40#G#6'2"#200#Senior#Starkville, Mississippi#Graduated
