name#number#pos.#height#weight#year#hometown#reason_for_departure
Jason Jackson#0#G#6'4"#185#Freshman#Sarasota, Florida#Transferred to Howard
Malik Ferguson#1#G#6'4"#190#Sophomore#Grovetown, Georgia#Transferred to Tennessee Tech
Justin Archer#2#F#6'7"#210#Graduate student#North Brunswick, New Jersey#Transferred to La Salle
Cesare Edwards#4#C#6'10"#235#Senior#Hartsville, South Carolina#Graduated; signed as a UDFA for the Oklahoma City Thunder
Brevyn Coleman#6#G#6'2"#185#Sophomore#Lakewood, Ohio#Transferred to Seward County CC
Zarique Nutter#7#F#6'7"#210#Senior#Newark, New Jersey#Transferred to Fordham
Darnell Evans#8#G#6'0"#165#Senior#Amityville, New York#Transferred to Clark Atlanta
Toneari Lane#11#G#6'5"#205#Senior#Atlanta, Georgia#Transferred to San Diego
Dhiaukuei "DK" Manyiel Dut#12#F#7'0"#210#RS Freshman#Rumbek, South Sudan#Transferred to California
Aaron Oh#14#G#6'0"#185#RS Sophomore#Buford, Georgia#<NA>
Nick McMullen#33#F#6'8"#235#Senior#Greensboro, North Carolina#Exhausted eligibility
