no#name#took_office#left_office#time_in_office#vice_governor(s)#elected
1#Sutardjo Kertohadikusumo (1892–1976)#19 August 1945#December 1945#3 months#Jusuf Adiwinata 1945–1949#<NA>
2#Datuk Djamin (1903–1957)#December 1945#June 1946#6 months#Jusuf Adiwinata 1945–1949#<NA>
3#Murdjani (1905–1956)#June 1946#1 April 1947#1 years, 2 months#Jusuf Adiwinata 1945–1949#<NA>
4#Sewaka (1895–1967)#1 April 1947#25 April 1951#4 years, 24 days#Ipik Gandamana 1949–1952#<NA>
4#Sewaka (1895–1967)#25 April 1951#9 May 1951#138 days#Ipik Gandamana 1949–1952#<NA>
4#Sewaka (relieved from his office)#9 May 1951#10 September 1951#124 days#Ipik Gandamana 1949–1952#<NA>
5#Sanusi Hardjadinata (1914–1995)#1 July 1951#9 April 1957#5 years, 282 days#Ipik Gandamana 1949–1952#<NA>
6#Ipik Gandamana (1906–1979)#1 July 1957#6 February 1960#5 years, 282 days#vacant#<NA>
7#Mashudi (1921–2005)#6 February 1960#25 April 1967#7 years, 78 days#Astrawinata (1960–63)Dachjar Sudiwijaya (1963–67)Achmad Nashuhi (1967–73)#<NA>
7#Mashudi (1921–2005)#25 April 1967#14 Februari 1970#2 years, 295 days#Astrawinata (1960–63)Dachjar Sudiwijaya (1963–67)Achmad Nashuhi (1967–73)#<NA>
8#Solihin G. P. (1926–2024)#14 February 1970#14 February 1975#5 years, 0 days#Ahmad Nasuhi 1967–1973#1970.0
9#Aang Kunaefi (1922–1999)#14 February 1975#19 May 1980#5 years, 95 days#Suhud Warnaen 1978–1980#1975.0
9#Aang Kunaefi (1922–1999)#19 May 1980#22 May 1985#5 years, 3 days#Aboeng KoesmanSuhud Warnaen#1980.0
10#Yogie Suardi Memet (1929–2007)#22 May 1985#22 May 1990#5 years, 0 days#Aboeng KoesmanSuhud Warnaen#1985.0
10#Yogie Suardi Memet (1929–2007)#22 Mei 1990#22 Mei 1993#3 years, 0 days#SuryatnaKarnaAchmad Sampurna#1990.0
11#Nana Nuriana (1938–2024)#22 May 1993#13 June 1998#5 years, 22 days#Ukman SutaryanAchmad Sampurna#1993.0
11#Nana Nuriana (1938–2024)#13 Juni 1998#13 Juni 2003#5 years, 0 days#Husein JachjasaputraDedem RuchliaSudarna#1998.0
12#Danny Setiawan (born 1945)#13 June 2003#13 June 2008#5 years, 0 days#Nu'man Abdul Hakim 2003–2008#2003.0
13#Ahmad Heryawan (born 1966)#13 June 2008#13 June 2013#5 years, 0 days#Dede Yusuf 2008–2013#2008.0
13#Ahmad Heryawan (born 1966)#13 June 2013#13 June 2018#5 years, 0 days#Deddy Mizwar 2013–2018#2013.0
14#Ridwan Kamil (born 1971)#5 September 2018#5 September 2023#5 years, 0 days#Uu Ruzhanul Ulum 2018–2023#2018.0
15#Dedi Mulyadi (born 1971)#20 February 2025#Incumbent#288 days#Erwan Setiawan 2024–present#2024.0
