name#number#pos.#height#weight#year#hometown#reason_for_departure
Tré Coleman#4#G#6'7"#225#Graduate#Jeffersonville, IN#Out of eligibility
Brandon Love#7#F#6'10"#230#Senior#Houston, TX#Out of eligibility
Kobe Sanders#8#G#6'9"#207#Graduate#San Diego, CA#Drafted 50th overall in the 2025 NBA Draft by the New York Knicks, and traded to the Los Angeles Clippers
Yuto Yamanouchi-Williams#5#G#6'10"#230#Junior#Aizuwakamatsu, Japan#Transferred to Oral Roberts
Nick Davidson#11#F#6'10"#238#Junior#Santa Ana, CA#Transferred to Clemson
Jordan Malmlov#15#G#6'0"#146#Sophomore#Prescott, WI#Departed program
Daniel Foster#20#G#6'6"#215#Graduate#Melbourne, Australia#Out of eligibility
Justin McBride#21#F#6'8"#238#Sophomore#Plano, TX#Transferred to James Madison
K. J. Hymes Jr.#42#F#6'10"#235#Graduate#Phoenix, AZ#Out of eligibility
Xavier DuSell#53#G#6'5"#200#Graduate#Scottsdale, AZ#Out of eligibility
