name#number#pos.#height#weight#year#hometown#reason_for_departure
Posh Alexander#5#G#6'0"#205#Senior#Brooklyn, NY#Graduated
Marvell Allen#8#G#6'4"#205#Freshman#Fort Lauderdale, FL#Transferred to Utah Tech
Enoch Cheeks#6#G#6'3"#195#Senior#Providence, RI#Graduated
Isaac Jack#13#F/C#6'11"#250#Junior#Port Alberni, BC#Transferred to Pacific
Hamad Mousa#10#G/F#6'8"#190#Freshman#Doha, Qatar#Transferred to Cal Poly
Nate Santos#2#F#6'7"#215#Senior#Geneva, IL#Graduated
Atticus Schuler#54#G/F#6'6"#200#Sophomore#Westerville, OH#Walk on; left team
Malachi Smith#11#G#6'0"#175#Junior#The Bronx, NY#Transferred to UConn
Brady Uhl#21#G#6'2"#205#Senior#Dayton, OH#Graduated
Zed Key#23#F#6'8"#245#GS Senior#Bay Shore, NY#Graduated
