name#term#nominated_by#appointed_by#accredited_to
Antonio Villacieros y Benito[a]#6 April 1962[9] – 10 July 1964 (2 years, 95 days)#Fernando María Castiella#Francisco Franco#Park Chung Hee
Luis García de Llera y Rodríguez [es][a]#29 May 1965[10] – 7 February 1970 (4 years, 254 days)#Fernando María Castiella#Francisco Franco#Park Chung Hee
Alfonso Merry del Val y Alzola[a] Marquess of Merry del Val#7 March 1970[11] – 2 June 1973 (3 years, 87 days)#Gregorio López-Bravo#Francisco Franco#Park Chung Hee
José María Aguado Saralegui#2 June 1973[12] – 26 June 1978 (5 years, 24 days)#Gregorio López-Bravo#Francisco Franco#Park Chung Hee
Luis Cuervo Fábrega#26 June 1978[13] – 2 February 1982 (3 years, 221 days)#The Marquess of Oreja#Juan Carlos I#Park Chung Hee
Ramiro Pérez-Maura [es] Duke of Maura#2 February 1982[14] – 7 November 1985 (3 years, 278 days)#José Pedro Pérez-Llorca#Juan Carlos I#Chun Doo-hwan
Fermín Prieto-Castro Roumier#2 April 1986[15] – 30 September 1991 (5 years, 181 days)#Francisco Fernández Ordóñez#Juan Carlos I#Chun Doo-hwan
Antonio Cosano Pérez [es]#1 October 1991[16] – 8 June 1994 (2 years, 250 days)#Francisco Fernández Ordóñez#Juan Carlos I#Roh Tae-woo
Carlos Alonso Zaldívar [es]#27 June 1994[17] – 26 November 1996 (2 years, 152 days)#Javier Solana#Juan Carlos I#Kim Young-sam
Enrique Romeu Ramos#26 November 1996[18] – 3 November 2001 (4 years, 342 days)#Abel Matutes#Juan Carlos I#Kim Young-sam
Enrique Panés Calpe#3 November 2001[19] – 31 May 2005 (3 years, 209 days)#Josep Piqué#Juan Carlos I#Kim Dae-jung
Delfín Colomé [es][b]#5 July 2005[20] – 11 April 2008† (2 years, 281 days)#Miguel Ángel Moratinos#Juan Carlos I#Roh Moo-hyun
Juan Bautista Leña Casas [es][b]#20 September 2008[21] – 11 December 2010 (2 years, 82 days)#Miguel Ángel Moratinos#Juan Carlos I#Lee Myung-bak
Luis Arias Romero [es][b]#8 January 2011[22] – 2 August 2014 (3 years, 206 days)#Trinidad Jiménez#Juan Carlos I#Lee Myung-bak
Gonzalo Ortiz Díez-Tortosa [es][b]#2 August 2014[23] – 23 October 2018 (4 years, 82 days)#José Manuel García-Margallo#Felipe VI#Park Geun-hye
Juan Ignacio Morro [es][b]#23 October 2018[24] – 6 July 2022 (3 years, 256 days)#Josep Borrell#Felipe VI#Moon Jae-in
Guillermo Kirkpatrick de la Vega [es][b]#6 July 2022[25] – 2 July 2025 (2 years, 361 days)#José Manuel Albares#Felipe VI#Yoon Suk Yeol
Julio Herraiz España [es][b]#2 July 2025[26] – present (126 days)#José Manuel Albares#Felipe VI#Lee Jae Myung
