name#number#pos.#height#weight#year#hometown#reason_for_departure
Isaiah Cottrell#0#F#6'11"#245#Junior#Las Vegas, NV#Transferred to Southern Utah
Jalen Hill#1#F#6'6"#230#Graduate#Las Vegas, NV#Out of eligibility
James Evans Jr.#2#G#6'4"#190#Freshman#Wichita, KS#Transferred to Cal State Northridge
Luke Naser#3#G#6'0"#200#Freshman#Las Vegas, NV#Transferred to Xavier
Rob Whaley Jr.#5#F#6'7"#260#Senior#Farmington, UT#Transferred to Kent State
Jaden Henley#10#G#6'7"#215#Junior#Ontario, CA#Transferred to Grand Canyon
Dedan Thomas Jr.#11#G#6'1"#170#Sophomore#Las Vegas, NV#Transferred to LSU
Brooklyn Hicks#13#G#6'3"#185#Sophomore#Seattle, WA#Transferred to Montana
Jailen Bedford#14#G#6'4"#180#Senior#Austin, TX#Transferred to Virginia Tech
Jace Whiting#15#G#6'3"#190#Junior#Burley, ID#Transferred to Weber State
Julian Rishwain#20#G#6'5"#200#Graduate#Los Angeles, CA#Out of eligibility
Pape N'Diaye#22#F#7'0"#215#Freshman#Ivory Coast#Transferred to Xavier
Faris Mucharbach#31#G#6'9"#200#Freshman#Las Vegas, NV#Departed program
Jeremiah Cherry#45#G#6'11"#280#Junior#San Diego, CA#Transferred to Sacramento State
