name#name.1#term#nominated_by#appointed_by#accredited_to
1#Jorge Fuentes Monzonís-Villalonga [es][a]#11 February 1995[3] – 8 February 1997 (1 year, 363 days)#Javier Solana#Juan Carlos I#Kiro Gligorov
2#José Coderch Planas [es][a]#7 June 1997[4] – 3 March 2001 (3 years, 269 days)#Abel Matutes#Juan Carlos I#Kiro Gligorov
3#José Ángel López Jorrín[a]#30 June 2001[5] – 18 September 2004 (3 years, 80 days)#Josep Piqué#Juan Carlos I#Boris Trajkovski
4#Fernando Arias[a]#26 February 2005[6] – 9 September 2006 (1 year, 195 days)#Miguel Ángel Moratinos#Juan Carlos I#Branko Crvenkovski
5#José Manuel Paz y Agüeras#9 September 2006[7] – 6 November 2010 (4 years, 58 days)#Miguel Ángel Moratinos#Juan Carlos I#Branko Crvenkovski
6#Fernando de Galainena Rodríguez [es]#6 November 2010[8] – 26 July 2014 (3 years, 262 days)#Trinidad Jiménez#Juan Carlos I#Gjorge Ivanov
7#Ramón Abaroa Carranza#26 July 2014[9] – 26 August 2017 (3 years, 31 days)#José Manuel García-Margallo#Felipe VI#Gjorge Ivanov
8#Emilio Lorenzo Serra#26 August 2017[10] – 16 September 2021 (4 years, 21 days)#Alfonso Dastis#Felipe VI#Gjorge Ivanov
9#José Luis Lozano García [es]#16 September 2021[11] – 31 July 2024 (2 years, 319 days)#José Manuel Albares#Felipe VI#Stevo Pendarovski
10#Rafael Soriano Ortiz [es]#31 July 2024[12] – present (1 year, 127 days)#José Manuel Albares#Felipe VI#Gordana Siljanovska-Davkova
