name#number#pos.#height#weight#year#hometown#reason_for_departure
Dionte Bostick#0#G#6'2"#185#Senior#Clearwater, FL#Out of eligibility
Zawdie Jackson#2#G#6'0"#185#Senior#Stone Mountain, GA#Transferred to FIU
Christian Cook#3#G#6'2"#175#Senior#Oklahoma City, OK#Out of eligibility
Carl Cherenfant#5#G#6'5"#195#Sophomore#Pompano Beach, FL#Transferred to McNeese
Christopher Biekeu#6#F#6'7"#235#Graduate#Montreal, QC, Canada#Out of eligibility
Marvin Cox#10#F#6'7"#170#Freshman#Clovis, NM#Entered transfer portal
Peter Filipovity#12#F#6'7"#<NA>#Graduate#Kaposvár, Hungary#Out of eligibility
Jaden Harris#13#G#6'4"#190#Senior#Atlanta, GA#Transferred to Kennesaw State
Nate Tshimanga#19#F#6'10"#235#Senior#Montreal, QC, Canada#Out of eligibility
Azavier Johnson#20#G#6'5"#202#Junior#Las Vegas, NV#Entered transfer portal
Robert Carpenter#21#F#6'7"#210#Graduate#Detroit, MI#Out of eligibility
Emmanuel Tshimanga#25#F#7'0"#270#Graduate#Montreal, QC, Canada#Out of eligibility
Edward Nnamoko#34#F#6'10"#225#Junior#Lagos, Nigeria#Entered transfer portal
