name#num#pos.#height#year#hometown#reason_for_departure
Ayianna Johnson#1#F#6'3"#Sophomore#Jefferson, WI#Transferred to UC Colorado Springs
Frida Formann#3#G#5'11"#Graduate Student#Bagsværd, Denmark#Graduated
Erin Powell#8#F#6'0"#Freshman#Hampshire, England#Transferred to Northern Colorado
Sara-Rose Smith#9#G#6'1"#Graduate Student#Victoria, Australia#Graduated
Lova Langerlid#10#G#6'0"#Freshman#Stockholm, Sweden#Transferred to Loyola Marymount
Nyamer Diew#11#F#6'2"#Graduate Student#Marshall, MN#Graduated
Lior Garzon#12#F#6'1"#Graduate Student#Ra'anana, Isreal#Graduated
Kindyll Wetta#15#G#5'9"#Senior#Castle Rock, CO#Graduated
Tabitha Betson#17#F#6'2"#Freshman#Melbourne, Australia#Left the team
Johanna Teder#21#G#5'8"#Graduate Student#Tartu, Estonia#Graduated
Grace Oliver#24#F#6'1"#Freshman#Norwell, MA#Transferred to Wake Forest
