name#number#pos.#height#year#hometown#reason_for_departure
Jalin Billingsley#1#F#6' 8"#Senior#Cleveland, OH#Graduated
Da'Sean Nelson#2#F#6' 8"#Senior#Toledo, OH#Graduated
Jalen Terry#3#G#6' 0"#Senior#Flint, MI#Graduated
Julian Lewis#5#G#6' 6"#RS Junior#Ypsilanti, MI#Transferred to Northwood
Mario Brunetto#7#F#6' 11"#Freshman#La Spezia, Italy#Transferred to Arizona Western
Trey Pettigrew#9#G#6' 4"#RS Sophomore#Chicago, IL#Entered transfer portal
Dillon Tingler#10#G#6' 7"#Freshman#Hurricane, WV#Transferred to Drexel
Micah Schnyders#14#G#6' 4"#RS Senior#Yorkville, IL#Graduated
Yusuf Jihad#22#F#6' 8"#Senior#Farmington Hills, MI#Graduated
Christian Henry#30#G#6' 3"#Junior#Chicago, IL#Transferred to Fordham
Arne Osojnik#44#G#6' 6"#Sophomore#Ljubljana, Slovenia#Transferred to Northern Arizona
