name#number#pos.#height#weight#year#hometown#reason_for_departure
Donovan Yap Jr.#0#G#6'5"#175#Graduate#Las Vegas, NV#Out of eligibility
Will McClendon#1#G#6'3"#195#Sophomore#Sacramento, CA#Transferred to North Texas
Adrame Diongue#4#C#7'0"#200#Junior#Dakar, Senegal#Entered transfer portal
Latrell Davis#5#G#6'3"#210#Sophomore#Leeds. England#Transferred to San Diego State
Sadaidriene Hall#6#F#6'5"#210#Graduate#Sulphur Springs, TX#Out of eligibility
Cameron Patterson#8#G#6'5"#180#Freshman#Houston, TX#Entered transfer portal
Josh Uduje#9#F#6'5"#190#Senior#London, England#Entered transfer portal
Chol Marial#15#C#7'2"#230#Graduate#Rumbek, South Sudan#Out of eligibility
Robert Vaihola#22#F#6'8"#260#Junior#San Mateo, CA#Transferred to Minnesota
Ameere Britton#23#G#6'2"#196#Junior#Sacramento, CA#Departed program
Steven Vasquez#33#G#6'2"#188#Senior#Santa Maria, CA#Out of eligibility
