name#number#pos.#height#year#hometown#reason_for_departure
Taliyah Wyche#0#F#6'3"#Senior#Fort Lauderdale, FL#Graduated
Journee McDaniel#1#G#5'9"#Junior#New Bern, NC#Transferred to UNC Asheville
Tatyana Wyche#2#F#6'2"#Senior#Fort Lauderdale, FL#Graduated
Timia Ware#3#G#5'6"#Senior#Chicago, IL#Graduated
Synia Johnson#4#G#5'9"#Graduate Student#Waldorf, MD#Graduated
Devin Hagemann#7#G#5'6"#Freshman#Detroit, MI#Transferred to DePaul
Khloe Miler#8#F#6'3"#Freshman#Raleigh, NC#Transferred to Temple
Khia Miller#11#G#5'10"#Sophomore#Woodbridge, VA#Transferred to Georgetown
Morgan Moseley#12#G/F#5'11"#Graduate Student#Centreville, MD#Graduated
Jade Tillman#20#G/F#5'10"#Sophomore#Rockville, MD#Transferred to UMBC
Amiya Joyner#23#F#6'2"#Junior#Farmville, NC#Transferred to LSU
Kimora Jenkins#24#G#6'1"#Senior#Long Island, NY#Graudated
