name#name.1#term#nominated_by#appointed_by#accredited_to
Envoy Extraordinary and Minister Plenipotentiary#Envoy Extraordinary and Minister Plenipotentiary#Envoy Extraordinary and Minister Plenipotentiary#Envoy Extraordinary and Minister Plenipotentiary#Envoy Extraordinary and Minister Plenipotentiary#Envoy Extraordinary and Minister Plenipotentiary
<NA>#Miguel Espinos y Bosch#18 June 1951[8] – 23 December 1952 (1 year, 178 days)#Alberto Martín-Artajo#Francisco Franco#Ernest George Jansen
<NA>#Mariano Amoedo y Galarmendi#23 December 1952[9] – 22 May 1955 (2 years, 150 days)#Alberto Martín-Artajo#Francisco Franco#Ernest George Jansen
<NA>#Juan Gómez de Molina y Elío Marquess of Fontana#10 July 1955[10] – 26 May 1957[a] (retired) (1 year, 320 days)#Alberto Martín-Artajo#Francisco Franco#Ernest George Jansen
<NA>#Miguel de Aldasoro y Villamazares#4 January 1958[13] – 12 May 1960 (retired) (2 years, 129 days)#Fernando María Castiella#Francisco Franco#Ernest George Jansen
Ambassador Extraordinary and Plenipotentiary#Ambassador Extraordinary and Plenipotentiary#Ambassador Extraordinary and Plenipotentiary#Ambassador Extraordinary and Plenipotentiary#Ambassador Extraordinary and Plenipotentiary#Ambassador Extraordinary and Plenipotentiary
1#Luis García de Llera y Rodríguez [es]#17 October 1960[14] – 29 July 1964 (3 years, 286 days)#Fernando María Castiella#Francisco Franco#C. R. Swart
2#Rafael Morales Hernández#29 December 1964[15] – 30 August 1971 (retired) (6 years, 244 days)#Fernando María Castiella#Francisco Franco#C. R. Swart
3#Eduardo Gasset y Díez de Ulzurrun[b] Count of Peñarrubias#21 September 1971[16] – 10 November 1973 (2 years, 50 days)#Gregorio López-Bravo#Francisco Franco#Jim Fouché
4#Juan Ramón Parellada Soteras[b]#3 January 1974[17] – 2 April 1977 (3 years, 89 days)#Laureano López Rodó#Francisco Franco#Jim Fouché
5#Emilio Beladíez Navarro Marquess of the Conquista Real#2 April 1977[18] – 29 July 1981 (4 years, 27 days)#The Marquess of Oreja#Juan Carlos I#Nico Diederichs
6#José Pérez del Arco Rodríguez#29 July 1981[19] – 24 October 1983 (2 years, 87 days)#José Pedro Pérez-Llorca#Juan Carlos I#Marais Viljoen
7#Federico Garayalde Emparan#24 October 1983[20] – 6 February 1988 (4 years, 105 days)#Fernando Morán#Juan Carlos I#Marais Viljoen
8#Álvaro de Castilla y Bermúdez-Cañete#14 May 1988[21] – 30 November 1991 (3 years, 200 days)#Francisco Fernández Ordóñez#Juan Carlos I#P. W. Botha
9#Mariano Ucelay de Montero[c]#2 December 1991[22] – 2 September 1996 (4 years, 275 days)#Francisco Fernández Ordóñez#Juan Carlos I#F. W. de Klerk
10#Miguel Ángel Carriedo Mompín[d]#2 September 1996[23] – 24 February 2001 (4 years, 175 days)#Abel Matutes#Juan Carlos I#Nelson Mandela
11#Miguel Ángel Fernández de Mazarambroz y Bernabeu[d]#24 February 2001[24] – 1 August 2005 (4 years, 158 days)#Josep Piqué#Juan Carlos I#Thabo Mbeki
