team#skip#third#second#lead#alternate#locale
Alberta#James Pahl#Mark Klinck#Kelly Mauthe#John Schmidt#Cory Wilson#Sherwood Park CC, Sherwood Park
British Columbia#Neil Dangerfield#Mike Wood#Darren Boden#Glen Allen#Andy Jarzebiak#Victoria CC, Victoria
Manitoba#Dave Boehmer#Dale Lott#Sean Bracken#George Hacking#Scott Szydlik#Petersfield CC, Petersfield
New Brunswick#James Grattan#Charlie Sullivan#Jason Vaughan#Paul Nason#<NA>#Thistle St. Andrews CC, Saint John
Newfoundland and Labrador#Keith Ryan#Mike Ryan#Barry Edwards#Dennis Langdon#<NA>#Carol CC, Labrador City
Northern Ontario#Al Belec#Al Harnden#Duncan Bell#Marc Barrette#<NA>#YNCU CC, Sault Ste. Marie
Northwest Territories#Greg Skauge#Tom Naugler#Brad Chorostkowski#Brad Patzer#<NA>#Yellowknife CC, Yellowknife
Nova Scotia#Alan O'Leary#Curt Palmer#Danny Christianson#Glenn Josephson#Steve Johnston#Bridgewater CC, Bridgewater
Nunavut#Peter Mackey#Jeff Nadeau#Greg Howard#Jamie Gauthier#<NA>#Iqaluit CC, Iqaluit
Ontario#Mike Harris#Scott Foster#Chad Allen#Jay Allen#Richard Hart#Brant CC, Brantford
Prince Edward Island#Eddie MacKenzie#Tyler Harris#Philip Gorveatt#Sean Ledgerwood#<NA>#Cornwall CC, Cornwall
Quebec#Robert Desjardins#François Gionest#Yannick Martel#René Dubois#Stewart Yaxley#CC Chicoutimi, Chicoutimi, CC Riverbend, Alma, CC Montréal Ouest, Montreal
Saskatchewan#Bruce Korte#Darrell McKee#Kory Kohuch#Rory Golanowski#Arlen Hall#Nutana CC, Saskatoon
Yukon#Robert Smallwood#Clint Able#Trent Derkatch#Bernie Adilman#<NA>#Whitehorse CC, Whitehorse
