name#number#pos.#height#weight#year#hometown#reason_for_departure
Nigle Cook#1#G#6'6"#176#Freshman#DeLand, FL#Transferred to Northwest Florida State College
Kobe Newton#2#G#6'2"#178#Senior#Portland, OR#Out of eligibility
A.J. Wills#3#G#6'2"#160#Sophomore#Richmond, VA#Transferred to Hofstra
Obi Agbim#5#G#6'3"#180#Senior#Aurora, CO#Transferred to Baylor
Cole Henry#8#F#6'9"#240#Senior#Oskaloosa, IA#Out of eligibility
Levi Brown#10#G#6'0"#167#Freshman#Laramie, WY#Transferred to Casper College
Dontaie Allen#11#G#6'6"#210#Senior#Falmouth, KY#Out of eligibility
Scottie Ebube#12#C#6'10"#275#Junior#Mundelein, IL#Transferred to NC State
Oleg Kojenets#15#F#7'0"#228#Junior#Kaunas, Lithuania#Transferred to Stony Brook
Jordan Nesbitt#16#G#6'6"#210#Senior#St. Louis, MO#Out of eligibility
Jehvion Starwood#22#G#6'3"#180#Freshman#Oswego, IL#Departed program
Touko Tainamo#25#F#6'9"#220#Senior#Helsinki, Finland#Out of eligibility
Cort Roberson#31#G#6'0"#160#Junior#Arlington, WA#Departed program
