name#number#pos.#height#weight#year#hometown#reason_for_departure
Marchelus Avery#0#F#6'8"#210#Graduate Student#Richmond, VA#Exhausted eligibility
Arturo Dean#2#G#5'11"#170#Senior#Miami, FL#Transferred to UCF
Jaxton Bobik#35#F#6'7"#185#RS-Sophomore#Queen Creek, AZ#Transferred to Northern Oklahoma-Tonkawa
Khalil Brantley#5#G#6'1"#180#Senior#Bronx, N.Y.#Exhausted eligibility
Tyler Caron#34#F#6'8"#210#Graduate Student#Longview, TX#Exhausted eligibility
Davonte Davis#4#G#6'4"#185#Graduate Student#Jacksonville, AR#Exhausted eligibility
Arturo Dean#2#G#5'11"#170#Senior#Miami, FL#Transferred to UCF
Connor Dow#13#G#6'6"#200#Junior#Broken Arrow, OK#Transferred to Oral Roberts
Jamyron Keller#14#G#6'3"#210#Junior#St. Matthews, S.C.#Transferred to Louisiana
Mikey Kelvin II#23#F#6'6"#200#Graduate Student#Ottawa, Canada#Transferred to FIU
Brandon Newman#6#G#6'5"#200#Graduate Student#Valparaiso, IN#Exhausted eligibility
Abou Ousmane#33#F#6'10"#245#Graduate Student#Brooklyn, N.Y.#Exhausted eligibility
C.J. Smith#55#F#6'7"#205#Junior#St. Matthews, S.C.#Transferred to UTEP
Patrick Suemnick#24#F#6'8"#225#Graduate Student#Green Bay, WI#Transferred to Seton Hall
Bryce Thompson#1#G#6'6"#200#Graduate Student#Tulsa, OK#Exhausted eligibility
