name#number#pos.#height#weight#year#hometown#reason_for_departure
Chandler Jackson#0#G#6'5"#205#Junior#Memphis, Tennessee#Transferred to Arkansas State
Jamir Watkins#1#G#6'7"#210#Senior#Trenton, New Jersey#Graduated; drafted 43rd overall in the 2025 NBA draft
Bostyn Holt#3#G#6'7"#200#Senior#Portland, Oregon#Graduated
Jason Simpson#4#G#5'10"#170#Senior#West Palm Beach, Florida#Graduated
Daquan Davis#5#G#6'1"#176#Freshman#Baltimore, Maryland#Transferred to Providence
Jerry Deng#7#F#6'9"#220#Sophomore#Rochester, New York#Transferred to NC State
Anastasios Rozakeas#9#G/F#6'7"#225#Freshman#Athens, Greece#Transferred to Mount St. Mary's
Taylor Bol Bowen#10#F#6'10"#205#Sophomore#Jericho, Vermont#Transferred to Alabama
Christian Nitu#11#F#6'11"#220#Freshman#Whitby, Ontario#Transferred to Washington
Malique Ewin#12#F#6'11"#230#Junior#Lawrenceville, Georgia#Transferred to Arkansas
Justin Thomas#25#G#6'7"#184#Senior#Baton Rouge, Louisiana#Transferred to Bowling Green
Waka Mbatch#35#F#6'10"#225#Sophomore#Serekunda, Gambia#Transferred to Montana State
Isaac Spainhour#40#G#6'3"#180#Junior#King, North Carolina#Graduated
Jesse Jones#43#G#6'4"#195#Senior#Clermont, Florida#Graduated
