name#number#pos.#height#weight#year#hometown#reason_for_departure
Blake Buchanan#0#F#6'11"#225#Sophomore#Coeur d'Alene, ID#Transferred to Iowa State
Elijah Saunders#2#F#6'8"#229#Junior#Phoenix, AZ#Transferred to Maryland
Andrew Rohde#4#G#6'6"#202#Junior#Milwaukee, WI#Transferred to Wisconsin
Jacob Cofie#5#F#6'10"#230#Freshman#Seattle, WA#Transferred to USC
Dai Dai Ames#7#G#6'1"#190#Sophomore#Milwaukee, WI#Transferred to Cal
Bryce Walker#8#G#6'2"#205#Senior#Beltsville, MD#Graduated
Ishan Sharma#9#G#6'5"#192#Freshman#Milton, ON#Transferred to Saint Louis
Taine Murray#10#G#6'5"#208#Senior#Auckland, NZ#Graduated
Isaac McKneely#11#G#6'4"#188#Junior#Poca, WV#Transferred to Louisville
Anthony Robinson#21#F/C#6'10"#250#Freshman#Peachtree City, GA#Transferred to Xavier
TJ Power#23#F#6'9"#221#Sophomore#Shrewsbury, MA#Transferred to Penn
Christian Bliss#30#G#6'4"#198#Freshman#Queens, NY#Transferred to Delaware
