date#player#new_team#previous_team#term
June 4, 2025[a]#Claire Thompson#Vancouver Goldeneyes#Minnesota Frost#One year
June 4, 2025[a]#Sophie Jaques#Vancouver Goldeneyes#Minnesota Frost#Three years
June 5, 2025[a]#Hilary Knight#Seattle Torrent#Boston Fleet#One year
June 5, 2025[a]#Emerance Maschmeyer#Vancouver Goldeneyes#Ottawa Charge#Two years
June 5, 2025[a]#Danielle Serdachny#Seattle Torrent#Ottawa Charge#Two years
June 5, 2025[a]#Cayla Barnes#Seattle Torrent#Montreal Victoire#Three years
June 5, 2025[a]#Sarah Nurse#Vancouver Goldeneyes#Toronto Sceptres#One year
June 5, 2025[a]#Jennifer Gardiner#Vancouver Goldeneyes#Montreal Victoire#One year
June 6, 2025[a]#Alex Carpenter#Seattle Torrent#New York Sirens#One year
June 6, 2025[a]#Corinne Schroeder#Seattle Torrent#New York Sirens#Two years
June 16, 2025#Hannah Miller#Vancouver Goldeneyes#Toronto Sceptres#Three years
June 17, 2025#Michela Cava#Vancouver Goldeneyes#Minnesota Frost#Two years
June 17, 2025#Tereza Vanišová#Vancouver Goldeneyes#Ottawa Charge#Two years
June 17, 2025#Elaine Chuli#Toronto Sceptres#Montreal Victoire#One year
June 17, 2025#Claire Dalton#Toronto Sceptres#Montreal Victoire#One year
June 17, 2025#Shiann Darkangelo#Montreal Victoire#Ottawa Charge#Two years
June 17, 2025#Mariah Keopple#Seattle Torrent#Montreal Victoire#One year
June 17, 2025#Mellissa Channell-Watkins#Vancouver Goldeneyes#Minnesota Frost#One year
June 17, 2025#Emma Greco#Vancouver Goldeneyes#Boston Fleet#Two years
June 17, 2025#Hayley Scamurra#Montreal Victoire#Toronto Sceptres#Two years
June 17, 2025#Lexie Adzija#Seattle Torrent#Boston Fleet#Two years
June 18, 2025#Natalie Snodgrass#Seattle Torrent#Ottawa Charge#One year
June 18, 2025#Jincy Roese#New York Sirens#Ottawa Charge#One year
June 18, 2025#Chloé Aurard#Boston Fleet#New York Sirens#One year
June 18, 2025#Liz Schepers#Boston Fleet#Minnesota Frost#Two years
June 19, 2025#Élizabeth Giguère#Ottawa Charge#New York Sirens#One year
June 19, 2025#Jessica DiGirolamo#Montreal Victoire#Boston Fleet#Two years
June 20, 2025#Mikyla Grant-Mentis#Seattle Torrent#Montreal Victoire#Two years
June 20, 2025#Maggie Flaherty#Montreal Victoire#Minnesota Frost#One year
June 20, 2025#Zoe Boyd#Boston Fleet#Ottawa Charge#One year
June 20, 2025#Rylind MacKinnon#Boston Fleet#Toronto Sceptres#One year
June 20, 2025#Abbey Levy#Boston Fleet#New York Sirens#One year
June 20, 2025#Sidney Morin#Minnesota Frost#Boston Fleet#Two years
June 20, 2025#Jade Downie-Landry#Montreal Victoire#New York Sirens#One year
