name#number#pos.#height#weight#year#hometown#reason_for_departure
Cam Manyawu#3#F#6'8"#230#So#Kansas City, MO#Transferred to Iowa
Isaiah Jackson#4#G#6'3"#180#GS#Independence, MO#Graduated
Tavion Banks#6#G/F#6'7"#200#Jr#Kansas City, MO#Transferred to Iowa
Kael Combs#11#G#6'4"#190#So#Nixa, MO#Transferred to Iowa
Bennett Stirtz#14#G#6'4"#180#Jr#Liberty, MO#Transferred to Iowa
Mitch Mascari#22#G#6'5"#200#GS#Geneva, IL#Graduated
Isaia Howard#23#G#6'5"#200#Fr#Plattsburg, MO#Transferred to Iowa
Nate Ferguson#24#F#6'8"#220#RS Sr#Lemont, IL#Graduated
Joey Matteoni#44#F#6'8"#215#Fr#Overland Park, KS#Transferred to Iowa
Daniel Abreu#54#F#6'6"#220#GS#Springfield, MO#Graduated
