name#number#pos.#height#weight#year#hometown#notes
Joey Madimba#0#G#6' 5"#205#Junior#Mansfield, TX#Transferred to Prairie View A&M
Dylan Darling#1#G#6' 1"#175#RS Sophomore#Spokane, WA#Transferred to St. John's
Nick Ghetie#2#G#5' 11"#175#Freshman#Lake Oswego, OR#Transferred to Saint Leo
Quentin Meza#3#G#6' 0"#180#Sophomore#West Valley City, UT#Transferred to Hawai'i Pacific
Jake O'Neil#8#G#6' 4"#210#GS#Fruitland, ID#Exhausted eligibility
Isaiah Griffin#12#F#6' 6"#210#Senior#Raleigh, NC#Transferred to Western Illinois
AJ Burgin#13#G#6' 3"#205#Senior#San Diego, CA#Graduated
Covy Kelly#14#G#6' 2"#182#Senior#Garden Valley, ID#Graduated
Jackson Greene#21#F#6' 7"#215#Junior#Atlanta, GA#Transferred to Oklahoma Baptist
Justin Graham#24#F#6' 7"#200#Senior#Colorado Springs, CO#Graduated
