name#number#pos.#height#weight#year#hometown#notes
C.J. Ford#G#0#6'0"#185#Senior#Crowley, Texas#Transferred to University of Arkansas–Fort Smith
Arman Madi#G#1#6'6"#220#Junior#Paradise Valley, Arizona#Transferred to Sacramento State
Monty Bowser#G/F#2#6'7"#205#Senior#Oakland, California#Out of eligibility
Jayden Jackson#G#3#6'4"#205#Graduate Senior#Milwaukee, Wisconsin#Transferred to Cal Baptist
Tyler Hutton#G#6#6'4"#200#Sophomore#Santa Cruz, California#Transferred
Jack Wistrcill#F#10#6'8"#225#Junior#Salt Lake City, Utah#Transferred to Point Loma Nazarene
Dillan Baker#G#21#6'6"#215#Senior#Tucson, Arizona#Transferred to Adams State
Ali Ragab#C#22#7'0"#275#Senior#Cairo, Egypt#Out of eligibility
Trent McLaughlin#G#24#6'6"#200#Senior#Chandler, Arizona#Out of eligibility
Carson Towt#F#33#6'8"#235#Graduate Senior#Gilbert, Arizona#Transferred to Notre Dame
Leigh Rickwood-Pitt#F#34#6'10"#200#Senior#Busselton, Australia#Out of eligibility
