name#no.#pos.#height#weight#year#hometown#reason_for_departure
Rahmir Moore#0#G#6'3"#205#Graduate Student#Philadelphia, PA#Completed eligibility
Javier Ezquerra#1#G#6'1"#175#Senior#San Juan, Puerto Rico#Graduated
Di'Andre Howell-South#2#G#6'4"#210#Senior#Paterson, NJ#Transferred to Holy Family
Ja'Kair Sanchez#3#G#6'4"#200#Graduate Student#Syracuse, NY#Completed eligibility
Tyje Kelton#4#F#6'7"#210#Senior#Dunellen, NJ#Entered transfer portal
Zae Blake#5#G#6'1"#180#Graduate Student#Washington, DC#Transferred to UTRGV
R.J. Greene#10#G#6'5"#200#Junior#The Bronx, NY#Left team
Zaire Williams#12#G#6'4"#200#Senior#Brooklyn, NY#Transferred to Mercer
Churchill Bounds#22#F#6'10"#260#RS Senior#Berlin, MD#Transferred to Salisbury
Rob Taylor II#24#F#6'7"#220#Senior#Brooklyn, NY#Graduated
Keyontae Lewis#32#F#6'9"#260#Junior#Chesterfield, VA#Transferred to Norfolk State
