name#number#pos.#height#weight#year#hometown#reason_for_departure
Brandon Walker#2#F#6'7"#250#Junior#Oak Cliff, TX#Transferred to Mississippi State
Jabe Mullins#3#G#6'6"#200#Graduate#Snoqualmie, WA#Out of eligibility
Bryce Zephir#5#G#6'4"#195#Junior#Carson, CA#Transferred to Syracuse
Max Agbonkpolo#7#F#6'9"#194#Graduate#Laguna Niguel, CA#Out of eligibility
BJ Kolly#8#F#6'10"#225#Junior#Everett, WA#Transferred to UC Riverside
Trap Johnson#10#G#6'6"#195#Freshman#Belton, TX#Transferred to UC San Diego
Tyler Patterson#11#G#6'8"#190#Graduate#Snoqualmie, WA#Out of eligibility
Myles Moskowitz#14#G#5'11"#145#Freshman#Boulder, CO#Transferred to Laramie County CC
Brian Goracke#21#G#6'6"#210#Senior#Monroe, OR#Out of eligibility
Chika Nduka#23#F#6'5"#225#Senior#Seattle, WA#Out of eligibility
Sam Lecholat#25#F#6'7"#215#Senior#Sheridan, WY#Out of eligibility
