scoring_summary#unnamed:_1#unnamed:_2#unnamed:_3#unnamed:_4#unnamed:_5#unnamed:_6#unnamed:_7#unnamed:_8
None#<NA>#<NA>#<NA>#<NA>#<NA>#<NA>#<NA>#<NA>
Quarter#Time#Drive#Drive#Drive#Team#Scoring information#Score#Score
Quarter#Time#Plays#Yards#TOP#Team#Scoring information#Harding#Ferris
1#6:39#7#70#<NA>#Ferris State#Wyatt Bower 4-yard touchdown run, Eddie Jewett kick good#0#7
1#4:32#5#67#<NA>#Ferris State#Wyatt Bower 4-yard touchdown run, Eddie Jewett kick good#0#14
2#14:21#12#65#<NA>#Harding#Andrew Miller 9-yard touchdown run, Magnus Lepak kick good#7#14
2#2:08#13#95#<NA>#Ferris State#Cam Underwood 23-yard touchdown reception from Wyatt Bower, Eddie Jewett kick good#7#21
2#0:46#6#71#<NA>#Harding#Christian Franklin 15-yard touchdown reception from Cole Keylon, Magnus Lepak kick good#14#21
3#14:21#2#75#<NA>#Ferris State#Chase Carter 64-yard touchdown run, Eddie Jewett kick good#14#28
3#14:09#1#90#<NA>#Harding#Kickoff returned 90 yards for touchdown by G'Kyson Wright, Magnus Lepak kick good#21#28
3#13:13#3#75#<NA>#Ferris State#Wyatt Bower 3-yard touchdown run, Eddie Jewett kick good#21#35
3#6:14#5#60#<NA>#Ferris State#Carson Gulker 14-yard touchdown reception from Wyatt Bower, Eddie Jewett kick good#21#42
"TOP" = time of possession. For other American football terms, see Glossary of American football.#"TOP" = time of possession. For other American football terms, see Glossary of American football.#"TOP" = time of possession. For other American football terms, see Glossary of American football.#"TOP" = time of possession. For other American football terms, see Glossary of American football.#"TOP" = time of possession. For other American football terms, see Glossary of American football.#"TOP" = time of possession. For other American football terms, see Glossary of American football.#"TOP" = time of possession. For other American football terms, see Glossary of American football.#21#42
