no.#name#state#position#birth#death#age
1#Chau Sen Cocsal Chhum#Cambodia#Acting Prime Minister (1962)#1 Sep 1905#22 Jan 2009#103 years, 143 days
2#Celâl Bayar#Turkey#Prime Minister (1937–1939)President (1950–1960)#16 May 1883#22 Aug 1986#103 years, 98 days
3#Antoine Pinay#France#Prime Minister (1952–1953)#30 Dec 1891#13 Dec 1994#102 years, 348 days
4#André Prunet-Foch#Andorra#French Viguier (1977–1980)#3 Jul 1914#30 Jan 2017#102 years, 211 days
5#Guillermo Rodríguez#Ecuador#Acting President (1972–1976)#4 Nov 1923#Alive#102 years, 69 days
6#Prince Naruhiko Higashikuni#Japan#Prime Minister (1945)#3 Dec 1887#20 Jan 1990#102 years, 48 days
7#Babiker Awadalla#Sudan#Prime Minister (1969)#2 Mar 1917#17 Jan 2019#101 years, 321 days
8#Willem Drees#Netherlands#Prime Minister (1948–1958)#5 Jul 1886#14 May 1988#101 years, 314 days
9#Đỗ Mười#Vietnam#Chairman of the Council of Ministers (1988–1991)General Secretary of the Communist Party (1991–1997)#2 Feb 1917#1 Oct 2018#101 years, 241 days
10#Tomiichi Murayama#Japan#Prime Minister (1994–1996)#3 Mar 1924#17 Oct 2025#101 years, 228 days
11#Zhang Qun#China#Premier (1947–1948)#9 May 1889#14 Dec 1990#101 years, 219 days
12#Yasuhiro Nakasone#Japan#Prime Minister (1982–1987)#27 May 1918#29 Nov 2019#101 years, 186 days
13#Piet de Jong#Netherlands#Prime Minister (1967–1971)#3 Apr 1915#27 Jul 2016#101 years, 115 days
14#Hyun Soong-jong#South Korea#Prime Minister (1992–1993)#26 Feb 1919#25 May 2020#101 years, 89 days
15#Bernardino González Ruiz#Panama#Acting President (1963)#11 Jan 1911#15 Mar 2012#101 years, 64 days
16#Khamtai Siphandone#Laos#Prime Minister (1991–1998) Chairman of the People's Revolutionary Party (1992–2006) President (1998–2006)#8 Feb 1924#2 Apr 2025#101 years, 53 days
17#Christopher Hornsrud#Norway#Prime Minister (1928)#15 Nov 1859#12 Dec 1960#101 years, 27 days
18#Mustafa Ben Halim#Libya#Prime Minister (1954–1957)#29 Jan 1921#7 Dec 2021#100 years, 312 days
19#Telmo Vargas#Ecuador#Acting President (1966)#9 Oct 1912#9 Aug 2013#100 years, 304 days
20#Rafaél de Echagüe y Bermingham#The Philippines#Governor-General (1862–1865)#13 Feb 1815#23 Nov 1915#100 years, 283 days
20#Francisco Morales Bermúdez#Peru#Prime Minister (1975) President (1975–1980)#4 Oct 1921#14 Jul 2022#100 years, 283 days
22#Mahathir Mohamad#Malaysia#Prime Minister (1981–2003; 2018–2020)#10 Jul 1925#Alive#100 years, 186 days
23#Mohammad Hasan Sharq#Afghanistan#Chairman of the Council of Ministers (1988–1989)#17 Jul 1925#Alive#100 years, 179 days
24#Luis Echeverría#Mexico#President (1970–1976)#17 Jan 1922#8 Jul 2022#100 years, 172 days
25#Jimmy Carter#United States#President (1977–1981)#1 Oct 1924#29 Dec 2024#100 years, 89 days
