common_name#scientific_name_and_subspecies#range#size_and_ecology#iucn_status_and_estimated_population
Asia Minor spiny mouse#A. cilicicus Spitzenberger, 1978#Southern Turkey#None#DD Unknown
Cairo spiny mouse#A. cahirinus (É. Geoffrey, 1803)#Northern Africa#None#LC Unknown
Cape spiny mouse#A. subspinosus (Waterhouse, 1838)#Southern South Africa#None#LC Unknown
Chudeau's spiny mouse#A. chudeaui Kollmann, 1911#Northwestern Africa#None#NE Unknown
Crete spiny mouse#A. minous (Bate, 1906)#Crete island in Greece#None#DD Unknown
Cyprus spiny mouse#A. nesiotes (Bate, 1903)#Cyprus#None#DD Unknown
Eastern spiny mouse#A. dimidiatus (Cretzschmar, 1826)#Southwestern Asia and eastern Egypt#None#LC Unknown
Fiery spiny mouse#A. ignitus Dollman, 1910#Southern Kenya and northeastern Tanzania#None#LC Unknown
Golden spiny mouse#A. russatus (Wagner, 1840)#Southwestern Asia and eastern Egypt#None#LC Unknown
Gray spiny mouse#A. cineraceus Fitzinger & Heuglin, 1866#Eastern Africa#None#LC Unknown
Johan's spiny mouse#A. johannis Thomas, 1912#Western Africa#None#LC Unknown
Kemp's spiny mouse#A. kempi Dollman, 1911#Southwestern Asia and eastern Egypt#None#LC Unknown
Louise's spiny mouse#A. louisae Thomas, 1896#Eastern Africa#None#LC Unknown
Mullah spiny mouse#A. mullah Thomas, 1904#Eastern Africa#None#LC Unknown
Muze spiny mouse#A. muzei Verheyen, Hulselmans, Wendelen, Leirs, Corti, Backeljau, & Verheyen, 2011#Eastern Africa#None#LC Unknown
Nguru spiny mouse#A. ngurui Verheyen, Hulselmans, Wendelen, Leirs, Corti, Backeljau, & Verheyen, 2011#Eastern Africa#None#LC Unknown
Percival's spiny mouse#A. percivali Dollman, 1911#Eastern Africa#None#LC Unknown
Selous's spiny mouse#A. selousi de Winton, 1896#Southern Africa#None#LC Unknown
Seurat's spiny mouse#A. seurati Heim de Balsac, 1936#Southern Algeria#None#LC Unknown
Southern African spiny mouse#A. spinosissimus Peters, 1852#Southeastern Africa#None#LC Unknown
Western Saharan spiny mouse#A. airensis Thomas & Hinton, 1921#Western Africa#None#LC Unknown
Wilson's spiny mouse#A. wilsoni Thomas, 1892#Eastern Africa#None#LC Unknown
