country#broadcaster#artist#song#language#songwriter(s)
Albania#RTSH#Kroni Pula#"Fruta perime"#Albanian#Adrian Hila [sv]
Armenia#AMPTV#Albert#"Brave Heart"#Armenian#Anita HakhverdyanLilit Navasardyan
Azerbaijan#İTV#Yağmur#"Miau miau"#Azerbaijani, English#Diana HajiyevaHafiz BakhishMila MilesRustam Rzayev
Croatia#HRT#Marino Vrgoč#"Snovi"#Croatian#Arjana KunštekInes PrajoMarino Vrgoč
Cyprus#CyBC#Rafaella and Christos#"Away"#Greek, English#Andy LysChristopher WortleyGreig WattsHannah BrinePaul DrewPeter Barringer
France#France Télévisions#Lou Deleuze#"Ce monde"#French#John ClaesJonathan ThyssensPauline Thisse [fr]
Georgia#GPB#Anita Abgariani#"Shine Like a Star"#Georgian, English#Giga KukhianidzeMariam Ghvaladze
Ireland#TG4#Lottie O'Driscoll Murray#"Rúin"#Irish#Ian James WhiteJenny Ní RuiséilNicky BrennanRob O'Connor
Italy#RAI#Leonardo Giovannangeli#"Rockstar"#Italian, English#Claudia ZanecchiaGiancarlo Prandelli
Malta#PBS#Eliza Borg#"I Believe"#English#Destiny ChukunyereElton ZarbMatthew Mercieca
Montenegro#RTCG#Asja Džogović#"I tužna i srećna priča" (И тужна и срећна прича)#Montenegrin#Danijel Alibabić [sr]Natalija Pavićević
Netherlands#AVROTROS#Meadow [nl]#"Freeze"#Dutch, English#Daniel van der MolenElke TielStas Swaczyna
North Macedonia#MRT#Nela Mančeska#"Miracle"#Macedonian, English#Lazar CvetkoskiMagdalena Cvetkovska
Poland#TVP#Marianna Kłos#"Brightest Light"#Polish, English#Brajan LitkowiecJacek MrówczyńskiJakub LaszukJeremi SiejkaKrzysztof JunakPaulina Elżbieta Romaniuk-Jasińska [pl]
Portugal#RTP#Inês Gonçalves#"Para onde vai o amor?"#Portuguese#Aurora PintoBernardo Espinho [pt]João DireitinhoMiguel Cristovinho
San Marino#SMRTV#Martina Crv#"Beyond the Stars"#Italian, English#Elisa Gaiotto [it]Karin AmadoriNicola MarottaValerio Carboni [it]
Spain#RTVE#Gonzalo Pinillos#"Érase una vez (Once Upon a Time)"#Spanish, English#Alejandro MartínezDavid ParejoGonzalo PinillosLuis Ramiro
Ukraine#Suspilne#Sofiia Nersesian#"Motanka" (Мотанка)#Ukrainian, English#Svitlana Tarabarova
