award#date_of_ceremony#category#recipient(s)#result
AACTA International Awards#February 6, 2026#Best Film#Marty Supreme#Pending
AACTA International Awards#February 6, 2026#Best Direction#Josh Safdie#Pending
AACTA International Awards#February 6, 2026#Best Actor#Timothée Chalamet#Pending
AACTA International Awards#February 6, 2026#Best Screenplay#Josh Safdie and Ronald Bronstein#Pending
AARP Movies for Grownups Awards#January 10, 2026#Best Period Film#Marty Supreme#Pending
AARP Movies for Grownups Awards#January 10, 2026#Best Supporting Actress#Gwyneth Paltrow#Pending
Actor Awards#March 1, 2026#Outstanding Performance by a Cast in a Motion Picture#None#Pending
Actor Awards#March 1, 2026#Outstanding Performance by a Male Actor in a Leading Role#Timothée Chalamet#Pending
Actor Awards#March 1, 2026#Outstanding Performance by a Female Actor in a Supporting Role#Odessa A'zion#Pending
American Film Institute Awards#December 4, 2025#Top Ten Films#Marty Supreme#Honored
American Society of Cinematographers Awards#March 8, 2026#Outstanding Achievement in Cinematography in Theatrical Releases#Darius Khondji#Pending
Art Directors Guild Awards#February 28, 2026#Excellence in Production Design for a Period Film#Jack Fisk#Pending
Artios Awards#February 26, 2026#Big Budget Feature Casting – Drama#Jennifer Venditti, Alan Scott Neal, Ko Iwagami#Pending
Astra Film Awards#January 9, 2026#Best Picture - Comedy or Musical#Marty Supreme#Pending
Astra Film Awards#January 9, 2026#Best Director#Josh Safdie#Pending
Astra Film Awards#January 9, 2026#Best Actor - Comedy or Musical#Timothée Chalamet#Pending
Astra Film Awards#January 9, 2026#Best Supporting Actress - Comedy or Musical#Odessa A'zion#Pending
Astra Film Awards#January 9, 2026#Best Supporting Actress - Comedy or Musical#Gwyneth Paltrow#Pending
Astra Film Awards#January 9, 2026#Best Original Screenplay#Josh Safdie and Ronald Bronstein#Pending
Astra Creative Arts Awards#December 11, 2025#Best Casting#Jennifer Venditti#Nominated
Astra Creative Arts Awards#December 11, 2025#Best Cinematography#Darius Khondji#Nominated
Astra Creative Arts Awards#December 11, 2025#Best Film Editing#Josh Safdie and Ronald Bronstein#Nominated
Atlanta Film Critics Circle#December 3, 2025#Top Ten Films#Marty Supreme#5th place
Austin Film Critics Association#December 18, 2025#Best Film#Marty Supreme#Nominated
Austin Film Critics Association#December 18, 2025#Best Director#Josh Safdie#Nominated
Austin Film Critics Association#December 18, 2025#Best Actor#Timothée Chalamet#Won
Austin Film Critics Association#December 18, 2025#Best Supporting Actress#Odessa A'zion#Nominated
Austin Film Critics Association#December 18, 2025#Best Original Screenplay#Josh Safdie and Ronald Bronstein#Won
