ambassador#ambassador.1#term#nominated_by#appointed_by#accredited_to
1#Juan Ramón Parellada Soteras[a]#13 September 1969[10] – 3 January 1974 (4 years, 112 days)#Fernando María Castiella#Francisco Franco#The Lord Porritt
2#Alberto Pascual Villar[a]#18 March 1974[11] – 5 May 1977 (3 years, 48 days)#Pedro Cortina Mauri#Francisco Franco#Denis Blundell
3#Carlos Manuel Fernández-Shaw Baldasano[a]#23 February 1978[12] – 18 April 1983 (5 years, 54 days)#The Marquess of Oreja#Juan Carlos I#Keith Holyoake
4#Francisco Utray Sardá[a]#16 September 1983[13] – 13 February 1987 (3 years, 150 days)#Fernando Morán#Juan Carlos I#David Beattie
5#José Luis Pardos [es][a]#2 June 1987[14] – 18 February 1992 (4 years, 261 days)#Francisco Fernández Ordóñez#Juan Carlos I#Paul Reeves
6#Antonio Núñez García-Saúco [es][a]#28 April 1992[15] – 30 May 1996 (4 years, 32 days)#Francisco Fernández Ordóñez#Juan Carlos I#Catherine Tizard
7#Emilio Fernández-Castaño y Díaz-Caneja[a]#29 January 1997[16] – 13 January 2001 (3 years, 350 days)#Abel Matutes#Juan Carlos I#Michael Hardie Boys
8#José Ramón Barañano Fernández [es][a]#4 August 2001[17] – 1 August 2005 (3 years, 362 days)#Josep Piqué#Juan Carlos I#Silvia Cartwright
9#Camilo Barcia García-Villamil#22 April 2006[18] – 30 October 2007 (1 year, 191 days)#Miguel Ángel Moratinos#Juan Carlos I#Silvia Cartwright
10#Marcos Gómez Martínez [es][b]#29 December 2007[19] – 30 April 2011 (3 years, 122 days)#Miguel Ángel Moratinos#Juan Carlos I#Anand Satyanand
11#Jesús Miguel Sanz Escorihuela [es][c]#30 April 2011[20] – 31 August 2013 (2 years, 123 days)#Trinidad Jiménez#Juan Carlos I#Anand Satyanand
12#Manuel Viturro de la Torre[c]#9 November 2013[21] – 5 September 2015 (1 year, 301 days)#José Manuel García-Margallo#Juan Carlos I#Jerry Mateparae
13#Manuel Pradas Romaní [es]#5 September 2015[22] – 13 January 2018 (2 years, 130 days)#José Manuel García-Margallo#Felipe VI#Jerry Mateparae
14#Fernando Curcio Ruigómez [es]#7 April 2018[23] – 27 July 2022 (4 years, 111 days)#Alfonso Dastis#Felipe VI#Patsy Reddy
15#Miguel Bauzá y More [es]#27 July 2022[24] – 11 June 2025 (2 years, 319 days)#José Manuel Albares#Felipe VI#Cindy Kiro
16#Luis Alfonso Sánchez-Vellisco [es]#16 July 2025[25] – present (107 days)#José Manuel Albares#Felipe VI#Cindy Kiro
