ambassador#ambassador.1#term#nominated_by#appointed_by#accredited_to
1#Luis Cuervo Fábrega[a]#2 December 1986[3] – 23 January 1991 (4 years, 52 days)#Francisco Fernández Ordóñez#Juan Carlos I#Ramiz Alia
2#José Manuel Allendesalazar Valdés [es][a]#23 January 1991[4] – 26 September 1992 (1 year, 247 days)#Francisco Fernández Ordóñez#Juan Carlos I#Ramiz Alia
3#Emilio Menéndez[b]#4 January 1993[5] – 3 May 1994 (1 year, 119 days)#Javier Solana#Juan Carlos I#Sali Berisha
4#Mercedes Rico[b]#10 December 1994[6] – 2 September 1996 (1 year, 267 days)#Javier Solana#Juan Carlos I#Sali Berisha
5#Juan Prat y Coll[b]#8 February 1997[7] – 3 June 2000 (3 years, 116 days)#Abel Matutes#Juan Carlos I#Sali Berisha
6#José de Carvajal Salido[b]#30 September 2000[8] – 24 December 2004 (4 years, 85 days)#Josep Piqué#Juan Carlos I#Rexhep Meidani
7#José Luis Dicenta [es][b]#1 April 2005[9] – 10 June 2006 (1 year, 70 days)#Miguel Ángel Moratinos#Juan Carlos I#Alfred Moisiu
8#Manuel Montobbio de Balanzó [es]#10 June 2006[10] – 16 November 2010 (4 years, 159 days)#Miguel Ángel Moratinos#Juan Carlos I#Alfred Moisiu
9#Rafael Tormo Pérez [es]#16 November 2010[11] – 17 May 2014 (3 years, 182 days)#Trinidad Jiménez#Juan Carlos I#Bamir Topi
10#Silvia Josefina Cortés Martín [es]#17 May 2014[12] – 23 May 2017 (3 years, 6 days)#José Manuel García-Margallo#Juan Carlos I#Bujar Nishani
11#Vicente Canelles Montero#23 May 2017[13] – 23 September 2020 (3 years, 123 days)#Alfonso Dastis#Felipe VI#Bujar Nishani
12#Marcos Alonso Alonso#23 September 2020[14] – 21 July 2021 (301 days)#Arancha González Laya#Felipe VI#Ilir Meta
13#Álvaro Renedo Zalba [es]#17 November 2021[15] – 5 March 2025 (3 years, 108 days)#José Manuel Albares#Felipe VI#Ilir Meta
14#Gabriel Cremades Ventura [es]#5 March 2025[16] – present (240 days)#José Manuel Albares#Felipe VI#Bajram Begaj
