ambassador#ambassador.1#term#nominated_by#appointed_by#accredited_to
1#Juan Luis Pan de Soraluce y Olmos[a] Count consort of San Román#19 September 1968[3] – 11 January 1972 (3 years, 114 days)#Fernando María Castiella#Francisco Franco#Jomo Kenyatta
2#Miguel Ángel Velarde y Ruiz de Cenzano[a]#11 January 1972[4] – 19 February 1977 (5 years, 39 days)#Gregorio López-Bravo#Francisco Franco#Jomo Kenyatta
3#Joaquín Castillo Moreno[a] Marquess of Castro Torres#5 May 1977[5] – 11 March 1981 (3 years, 310 days)#The Marquess of Oreja#Juan Carlos I#Jomo Kenyatta
4#José García Bañón [es][a]#11 March 1981[6] – 20 September 1985 (4 years, 193 days)#José Pedro Pérez-Llorca#Juan Carlos I#Daniel arap Moi
5#Mariano Baselga Mantecón[a]#20 September 1985[7] – 25 September 1987 (2 years, 5 days)#Francisco Fernández Ordóñez#Juan Carlos I#Daniel arap Moi
6#Carlos Abella y Ramallo[b]#25 September 1987[8] – 30 January 1991 (3 years, 127 days)#Francisco Fernández Ordóñez#Juan Carlos I#Daniel arap Moi
7#Luis Calvo Merino [es][c]#7 May 1991[9] – 3 May 1994 (2 years, 361 days)#Francisco Fernández Ordóñez#Juan Carlos I#Daniel arap Moi
8#Fermín Prieto-Castro Roumier[c]#4 June 1994[10] – 4 July 1998 (4 years, 30 days)#Javier Solana#Juan Carlos I#Daniel arap Moi
9#Luis Francisco García Cerezo [es][c]#4 July 1998[11] – 30 November 2002 (4 years, 149 days)#Abel Matutes#Juan Carlos I#Daniel arap Moi
10#Aníbal Julio Jiménez y Abascal[d]#30 November 2002[12] – 21 January 2006 (3 years, 52 days)#Ana Palacio#Juan Carlos I#Daniel arap Moi
11#Nicolás Martín Cinto [es][e]#21 January 2006[13] – 16 November 2010 (4 years, 299 days)#Miguel Ángel Moratinos#Juan Carlos I#Mwai Kibaki
12#Javier Herrera García-Canturri [es][f]#16 November 2010[14] – 7 June 2014 (3 years, 203 days)#Trinidad Jiménez#Juan Carlos I#Mwai Kibaki
13#José Javier Nagore San Martín [es][f]#7 June 2014[15] – 11 March 2017 (2 years, 277 days)#José Manuel García-Margallo#Juan Carlos I#Uhuru Kenyatta
14#Javier García de Viedma[f]#1 April 2017[16] – 25 August 2021 (3 years, 114 days)#Alfonso Dastis#Felipe VI#William Ruto
15#Cristina Díaz Fernández-Gil [es][f]#25 August 2021[17] – 25 August 2021 (3 years, 114 days)#José Manuel Albares#Felipe VI#William Ruto
16#Jaime Alejandro Moreno Bau [es][f]#9 July 2025[18] – present#José Manuel Albares#Felipe VI#William Ruto
