ambassador#ambassador.1#term#nominated_by#appointed_by#accredited_to
Envoy Extraordinary and Minister Plenipotentiary#Envoy Extraordinary and Minister Plenipotentiary#Envoy Extraordinary and Minister Plenipotentiary#Envoy Extraordinary and Minister Plenipotentiary#Envoy Extraordinary and Minister Plenipotentiary#Envoy Extraordinary and Minister Plenipotentiary
<NA>#Joaquín Castillo Caballero[a] Marquess of Castro de Torres#1 May 1949[12] – 20 March 1953 (3 years, 323 days)#Alberto Martín-Artajo#Francisco Franco#Husni al-Za'im
<NA>#Pelayo García-Olay Alvarez#30 March 1953[13] – 30 July 1954 (1 year, 122 days)#Alberto Martín-Artajo#Francisco Franco#Fawzi Selu
<NA>#Ramón Sáenz de Heredia#30 July 1954[5] – 4 March 1956 (1 year, 218 days)#Alberto Martín-Artajo#Francisco Franco#Hashim al-Atassi
Ambassador Extraordinary and Plenipotentiary#Ambassador Extraordinary and Plenipotentiary#Ambassador Extraordinary and Plenipotentiary#Ambassador Extraordinary and Plenipotentiary#Ambassador Extraordinary and Plenipotentiary#Ambassador Extraordinary and Plenipotentiary
1#Ramón Sáenz de Heredia#4 March 1956[6] – 8 June 1956 (96 days)#Alberto Martín-Artaj#Francisco Franco#Shukri al-Quwatli
2#Juan José Pradera Ortega [es]#8 June 1956[14] – 22 February 1958 (1 year, 259 days)#Alberto Martín-Artaj#Francisco Franco#Shukri al-Quwatli
3#Miguel María de Lojendio Irure [es]#16 March 1962[15] – 6 April 1964 (2 years, 21 days)#Fernando María Castiella#Francisco Franco#Nazim al-Qudsi
4#Juan José Rovira y Sánchez Herrero#17 April 1964[16] – 13 November 1969 (5 years, 210 days)#Fernando María Castiella#Francisco Franco#Amin al-Hafiz
5#Nuño Aguirre de Cárcer [es]#7 February 1970[17] – 21 August 1972 (2 years, 196 days)#Gregorio López-Bravo#Francisco Franco#Nureddin al-Atassi
6#Gabriel Mañueco de Lecea [es]#21 August 1972[18] – 20 April 1976 (3 years, 243 days)#Gregorio López-Bravo#Francisco Franco#Hafez al-Assad
7#José Joaquín Zavala y Alcíbar-Jáuregui#20 April 1976[19] – 8 June 1978 (2 years, 49 days)#The Count of Motrico#Juan Carlos I#Hafez al-Assad
8#Félix Guillermo Fernández-Shaw Baldasano [es]#28 August 1978[20] – 21 March 1983 (4 years, 205 days)#The Marquess of Oreja#Juan Carlos I#Hafez al-Assad
9#Felipe de la Morena y Calvet#18 April 1983[21] – 26 February 1987 (3 years, 314 days)#Fernando Morán#Juan Carlos I#Hafez al-Assad
10#Jesús Carlos Riosalido Gambotti#23 March 1987[22] – 1 August 1990 (3 years, 131 days)#Francisco Fernández Ordóñez#Juan Carlos I#Hafez al-Assad
11#Gil Armangué Ríus#1 August 1990[23] – 20 August 1993 (3 years, 19 days)#Francisco Fernández Ordóñez#Juan Carlos I#Hafez al-Assad
12#Manuel Gómez de Valenzuela#31 August 1993[24] – 15 January 1998 (4 years, 137 days)#Javier Solana#Juan Carlos I#Hafez al-Assad
13#Javier Navarro Izquierdo#15 January 1998[25] – 17 November 2001 (3 years, 306 days)#Abel Matutes#Juan Carlos I#Hafez al-Assad
14#Manuel Cacho Quesada#8 December 2001[26] – 14 May 2005 (3 years, 157 days)#Josep Piqué#Juan Carlos I#Bashar al-Assad
