no._no.#date_of_execution_date_of_execution#name_name#age_of_person_at_execution#age_of_person_at_offense#age_of_person_age_difference#gender_gender#ethnicity_ethnicity#state_state#method_method
1#January 4, 1935#Hampton Pannell#37#25#12#Male#Black#Ohio#Electrocution
2#January 4, 1935#Ernest Oglesby#27#26#1#Male#White#Oklahoma#Electrocution
3#January 4, 1935#Clarence Floyd#20#19#1#Male#Black#South Carolina#Electrocution
4#January 7, 1935#Greely Blankenship#29#29#0#Male#White#West Virginia#Hanging
5#January 10, 1935#Harold Seaman#21#20#1#Male#White#New York#Electrocution
6#January 10, 1935#Vincent Walsh#21#19#2#Male#White#New York#Electrocution
7#January 11, 1935#Mike Lami#39#38#1#Male#Arab#California#Hanging
8#January 17, 1935#Frank Mitchell#26#25#1#Male#White#New York#Electrocution
9#January 21, 1935#Charlie Dodson#17#17#0#Male#Black#Georgia#Electrocution
10#January 22, 1935#Fred Anderson#24#23#1#Male#Black#Florida#Electrocution
11#January 22, 1935#Thomas Jefferson#23#23#0#Male#Black#Florida#Electrocution
12#January 24, 1935#Giuseppe Leonti#43#41#2#Male#White#New York#Electrocution
13#January 25, 1935#Eulogio B. Sisson#30#28#2#Male#Asian#California#Hanging
14#January 25, 1935#LaRoy Lane#24#24#0#Male#White#Texas#Electrocution
15#February 1, 1935#Harold Peter Bieber#41#41#0#Male#White#California#Hanging
16#February 1, 1935#Louis Kenneth Neu#27#25#2#Male#White#Louisiana#Hanging
17#February 1, 1935#Carl Bill Dobbins#33#32#1#Male#White#Texas#Electrocution
18#February 2, 1935#Robert Howard Mais#29#28#1#Male#White#Virginia#Electrocution
19#February 2, 1935#Walter Legenza#40#39#1#Male#White#Virginia#Electrocution
20#February 7, 1935#William Paskowitz#24#22#2#Male#White#New York#Electrocution
21#February 7, 1935#Peter Crotty#28#26#2#Male#White#New York#Electrocution
22#February 7, 1935#Alfred Giallarenzi#31#29#2#Male#White#New York#Electrocution
23#February 8, 1935#James Sydney Rogan#36#33#3#Male#White#California#Hanging
24#February 8, 1935#Cleve Cooper#38#37#1#Male#Black#Louisiana#Hanging
25#February 8, 1935#Ed Dunn#<NA>#<NA>#<NA>#Male#Black#Louisiana#Hanging
26#February 8, 1935#Julia Moore#<NA>#<NA>#<NA>#Female#Black#Louisiana#Hanging
27#February 11, 1935#John Thomas Hammett#47#45#2#Male#White#Georgia#Electrocution
28#February 15, 1935#Edward Anderson#25#24#1#Male#White#California#Hanging
29#February 15, 1935#Archie Barfield#22#21#1#Male#Black#Georgia#Electrocution
30#February 15, 1935#Leonard Burns#41#39#2#Male#White#Texas#Electrocution
