ambassador#ambassador.1#term#nominated_by#appointed_by#accredited_to
The ambassador to Haiti from 1964 to 1971.#The ambassador to Haiti from 1964 to 1971.#The ambassador to Haiti from 1964 to 1971.#The ambassador to Haiti from 1964 to 1971.#The ambassador to Haiti from 1964 to 1971.#The ambassador to Haiti from 1964 to 1971.
1#Mariano Sanz Briz[a] Marquess of Balbueno#6 March 1971[10] – 24 June 1972 (1 year, 110 days)#Gregorio López-Bravo#Francisco Franco#Florizel Glasspole
2#Valentín Alejandro Alzina de Boschi[a]#14 October 1972[11] – 12 September 1977 (4 years, 333 days)#Gregorio López-Bravo#Francisco Franco#Florizel Glasspole
3#Joaquín Cervino Santías[b]#12 September 1977[12] – 15 March 1983 (5 years, 184 days)#The Marquess of Oreja#Juan Carlos I#Florizel Glasspole
4#Juan Lugo Roig[c]#15 March 1983[13] – 25 July 1987 (4 years, 132 days)#Fernando Morán#Juan Carlos I#Florizel Glasspole
5#Ignacio Masferrer y Sala[d]#25 July 1987[14] – 21 January 1989 (1 year, 180 days)#Francisco Fernández Ordóñez#Juan Carlos I#Florizel Glasspole
6#Ricardo Zalacaín Jorge [es][e]#21 January 1989[15] – 16 December 1992 (3 years, 178 days)#Francisco Fernández Ordóñez#Juan Carlos I#Florizel Glasspole
7#Ramiro Pérez-Maura [es][e]#6 February 1993[16] – 20 July 1996 (3 years, 165 days)#Javier Solana#Juan Carlos I#Howard Cooke
8#Fernando de la Serna Inciarte [es][e]#2 September 1996[17] – 23 June 2001 (4 years, 294 days)#Abel Matutes#Juan Carlos I#Howard Cooke
9#Rafael Adolfo Jover y de Mora-Figueroa#23 June 2001[18] – 5 July 2005 (4 years, 12 days)#Josep Piqué#Juan Carlos I#Howard Cooke
10#Jesús Silva Fernández [es][f]#5 July 2005[19] – 18 September 2010 (5 years, 75 days)#Miguel Ángel Moratinos#Juan Carlos I#Kenneth O. Hall
11#María Celsa Nuño García [es][g]#18 September 2010[20] – 7 June 2014 (3 years, 262 days)#Miguel Ángel Moratinos#Juan Carlos I#Patrick Allen
12#Aníbal Jiménez Abascal[g]#28 June 2014[21] – 11 December 2015† (1 year, 166 days)#José Manuel García-Margallo#Juan Carlos I#Patrick Allen
<NA>#Carmen Rives Ruiz-Tapiador[g]#11 December 2015 – 1 April 2017 (1 year, 111 days)#Charge d'affaires#Charge d'affaires#Charge d'affaires
13#Josep María Bosch Bessa[g]#1 April 2017[22] – 2 December 2020 (3 years, 245 days)#Alfonso Dastis#Felipe VI#Patrick Allen
14#Diego Bermejo Romero de Terreros [es][g]#2 December 2020[23] – 6 November 2024 (3 years, 340 days)#Arancha González Laya#Felipe VI#Patrick Allen
15#José María Fernández López de Turiso [es][g]#6 November 2024[24] – present#José Manuel Albares#Felipe VI#Patrick Allen
