ambassador#ambassador.1#term#nominated_by#appointed_by#accredited_to
Envoy Extraordinary and Minister Plenipotentiary#Envoy Extraordinary and Minister Plenipotentiary#Envoy Extraordinary and Minister Plenipotentiary#Envoy Extraordinary and Minister Plenipotentiary#Envoy Extraordinary and Minister Plenipotentiary#Envoy Extraordinary and Minister Plenipotentiary
<NA>#Juan Manuel Aristegui y Vidaurre#21 May 1950[1] – 10 January 1953 (2 years, 234 days)#Alberto Martín-Artajo#Francisco Franco#Mohammad Zahir Shah
<NA>#Pedro E. Schwartz y Díaz-Flores[a]#23 January 1953[10] – 1 November 1956 (3 years, 283 days)#Alberto Martín-Artajo#Francisco Franco#Mohammad Zahir Shah
<NA>#José Ricardo Gómez-Acebo y Vázquez[a]#20 January 1957[11] – 25 June 1958 (1 year, 156 days)#Alberto Martín-Artajo#Francisco Franco#Mohammad Zahir Shah
<NA>#Emilio García Gómez[b] Count of Alixares#25 June 1958[12] – 13 January 1968 (9 years, 202 days)#Fernando María Castiella#Francisco Franco#Mohammad Zahir Shah
Ambassador Extraordinary and Plenipotentiary#Ambassador Extraordinary and Plenipotentiary#Ambassador Extraordinary and Plenipotentiary#Ambassador Extraordinary and Plenipotentiary#Ambassador Extraordinary and Plenipotentiary#Ambassador Extraordinary and Plenipotentiary
1#Emilio García Gómez[b] Count of Alixares#13 January 1968[2] – 17 November 1969 (1 year, 308 days)#Fernando María Castiella#Francisco Franco#Mohammad Zahir Shah
2#Luis García de Llera y Rodríguez [es][c]#4 April 1970[13] – 24 March 1973 (2 years, 354 days)#Gregorio López-Bravo#Francisco Franco#Mohammad Zahir Shah
3#Carmelo Matesanz Rojo[d]#4 April 1974[14] – 25 October 1975 (1 year, 204 days)#Pedro Cortina Mauri#Francisco Franco#Mohammad Daoud Khan
4#Aurelio Valls Carreras[d]#25 October 1975[15] – 28 December 1979 (4 years, 64 days)#León Herrera Esteban (acting)#Francisco Franco#Mohammad Daoud Khan
5#Antonio Segura Morís[e]#27 July 2002[3] – 1 February 2005 (2 years, 189 days)#Ana Palacio#Juan Carlos I#Hamid Karzai
<NA>#Ángel Losada Fernández [es][f]#27 August 2004[4] – 17 December 2005 (1 year, 108 days)#Miguel Ángel Moratinos#Juan Carlos I#<NA>
<NA>#José Luis Solano Gadea[g]#26 August 2005[5] – 29 July 2006 (337 days)#Miguel Ángel Moratinos#Juan Carlos I#<NA>
6#José Turpín [es]#4 March 2006[16] – 9 October 2010 (4 years, 219 days)#Miguel Ángel Moratinos#Juan Carlos I#Hamid Karzai
7#Juan José Rubio de Urquía [es]#6 November 2010[17] – 30 May 2015 (4 years, 205 days)#Trinidad Jiménez#Juan Carlos I#Hamid Karzai
8#Emilio Pérez de Ágreda Sáez#11 July 2015[18] – 15 September 2018 (4 years, 219 days)#José Manuel García-Margallo#Felipe VI#Ashraf Ghani
9#Gabriel Ferrán Carrión [es]#2 October 2018[19] – 4 August 2021 (2 years, 306 days)#Josep Borrell#Felipe VI#Ashraf Ghani
10#Ricardo Losa Giménez [es][h]#4 August 2021[20] – present (4 years, 88 days)#José Manuel Albares#Felipe VI#<NA>
