player#position#nationality#age#notes
Nate Benoit#Defenseman#United States#22#Bow, NH; transfer from Quinnipiac; selected 182nd overall in 2021
Carter Bickle#Goaltender#Canada#21#Brooklin, ON
Blake Dangos#Defenseman#United States#23#St. Louis, MO; transfer from American International
Jack Darby#Defenseman#United States#21#New Hartford, NY
Jaden Dyke#Forward#Canada#21#St. John's, NL
Trevor Griebel#Defenseman#United States#24#Tampa, FL; transfer from Merrimack
Luke Hause#Defenseman#United States#21#Saint Paul, MN
Dylan Kinch#Forward#Canada#20#Salzburg, AUT
Casey McDonald#Forward#Canada#24#Kindersley, SK; transfer from American International
John McMahon#Forward#United States#21#Oceanside, NY
Lukas Renaud#Goaltender#Canada#21#Montréal, QC
Brett Rylance#Forward#Canada#24#Edmonton, AB; transfer from American International
Noah Serdachny#Forward#Canada#22#Edmonton, AB; transfer from American International
