slate#votes#percentage#seats#position_/_ideology
Vote Reform#47648#21.1%#33#Reform Judaism, Liberal
Am Yisrael Chai#30114#13.4%#21#Orthodox, Right-wing Youth
Eretz Hakodesh#28165#12.5%#19#Haredi, Right-wing, UTJ-aligned
Mercaz#27765#12.3%#19#Conservative/Masorti, Liberal
Orthodox Israel Coalition#26640#11.8%#18#Modern Orthodox, [[Religious Zionist))
Hatikvah#11505#5.1%#8#Centre-left, Progressive Zionist
ZOA Coalition#8402#<NA>#6#Right-wing, Pro-Americanism
Aish Ha’am#6564#<NA>#5#Orthodox, Right-wing
Kol Israel#5278#<NA>#4#Centrist, [[General Zionist))
Israeli-American Council (IAC)#5275#<NA>#4#Israeli American interests
VISION#5214#<NA>#4#Revisionist Zionism
AID Coalition (America–Israel Democracy)#4844#<NA>#3#Israeli-American, Anti-Netanyahu
Beyachad – TOGETHER FOR ISRAEL#3048#<NA>#2#Russian-American, Orthodox
Shas Olami#2492#<NA>#2#Sephardic Orthodox, Shas-affiliated
Israel365 Action#2322#<NA>#2#Right-wing, Anti–two-state solution
Dorshei Torah V’Tzion#1939#<NA>#1#Liberal Orthodox
The Jewish Future#1787#<NA>#1#Liberal Zionism
ANU: A New Union#1504#<NA>#1#Pro–two-state, Progressive
American Forum for Israel#1472#<NA>#1#Yisrael Beiteinu affiliation
Herut North America – The Jabotinsky Movement#1100#<NA>#1#Revisionist Zionist, Right-wing
Achdut Israel#1509#<NA>#0#Haredi, Disqualified
Americans 4 Israel: Strength Through Unity#382#<NA>#0#Pro-Americanism
